,Country,District,Week,Confirmed Count,"foi_mat[, 1]"
5231,Guinea,DABOLA,5/26/15,0,0
5232,Guinea,DABOLA,5/26/15,0,0
5235,Guinea,DALABA,5/26/15,0,0
5236,Guinea,DALABA,5/26/15,0,0
5239,Guinea,DINGUIRAYE,5/26/15,0,0
5240,Guinea,DINGUIRAYE,5/26/15,0,0
5243,Guinea,DUBREKA,5/26/15,0,2.2
5244,Guinea,DUBREKA,5/26/15,0,0.7
5247,Guinea,FARANAH,5/26/15,0,0
5248,Guinea,FARANAH,5/26/15,0,0
5251,Guinea,FORECARIAH,5/26/15,0,0
5252,Guinea,FORECARIAH,5/26/15,0,0
5255,Guinea,FRIA,5/26/15,0,0
5256,Guinea,FRIA,5/26/15,0,0
5259,Guinea,GAOUAL,5/26/15,0,0
5260,Guinea,GAOUAL,5/26/15,0,0
5263,Guinea,GUECKEDOU,5/26/15,7,0
5264,Guinea,GUECKEDOU,5/26/15,7,0
5267,Guinea,KANKAN,5/26/15,0,0
5268,Guinea,KANKAN,5/26/15,0,0
5271,Guinea,KEROUANE,5/26/15,0,0
5272,Guinea,KEROUANE,5/26/15,0,0
5275,Guinea,KINDIA,5/26/15,0,0
5276,Guinea,KINDIA,5/26/15,0,0
5279,Guinea,KISSIDOUGOU,5/26/15,0,2
5280,Guinea,KISSIDOUGOU,5/26/15,0,0.2
5283,Guinea,KOUBIA,5/26/15,0,0
5284,Guinea,KOUBIA,5/26/15,0,0
5287,Guinea,KOUNDARA,5/26/15,0,0
5288,Guinea,KOUNDARA,5/26/15,0,0
5291,Guinea,KOUROUSSA,5/26/15,1,0
5292,Guinea,KOUROUSSA,5/26/15,0,0
5295,Guinea,LABE,5/26/15,0,0
5296,Guinea,LABE,5/26/15,0,0
5299,Guinea,LELOUMA,5/26/15,0,0
5300,Guinea,LELOUMA,5/26/15,0,0
5303,Guinea,LOLA,5/26/15,0,0
5304,Guinea,LOLA,5/26/15,0,0
5307,Guinea,MACENTA,5/26/15,6,0
5308,Guinea,MACENTA,5/26/15,4,0
5311,Guinea,MALI,5/26/15,0,0
5312,Guinea,MALI,5/26/15,0,0
5315,Guinea,MAMOU,5/26/15,0,0
5316,Guinea,MAMOU,5/26/15,0,0
5319,Guinea,NZEREKORE,5/26/15,0,0
5320,Guinea,NZEREKORE,5/26/15,0,0
5323,Guinea,PITA,5/26/15,0,0
5324,Guinea,PITA,5/26/15,0,0
5327,Guinea,SIGUIRI,5/26/15,0,0
5328,Guinea,SIGUIRI,5/26/15,0,0
5331,Guinea,TELIMELE,5/26/15,16,0
5332,Guinea,TELIMELE,5/26/15,0,0
5335,Guinea,TOUGUE,5/26/15,0,0
5336,Guinea,TOUGUE,5/26/15,0,0
5339,Guinea,YOMOU,5/26/15,0,0
5340,Guinea,YOMOU,5/26/15,0,0
5343,Liberia,BOMI,5/26/15,0,0
5344,Liberia,BOMI,5/26/15,0,0
5347,Liberia,BONG,5/26/15,0,0
5348,Liberia,BONG,5/26/15,0,0
5351,Liberia,GBARPOLU,5/26/15,0,0
5352,Liberia,GBARPOLU,5/26/15,0,0
5355,Liberia,GRAND BASSA,5/26/15,0,0
5356,Liberia,GRAND BASSA,5/26/15,0,0
5359,Liberia,GRAND CAPE MOUNT,5/26/15,0,0.1
5360,Liberia,GRAND CAPE MOUNT,5/26/15,0,0.1
5363,Liberia,GRAND GEDEH,5/26/15,0,0
5364,Liberia,GRAND GEDEH,5/26/15,0,0
5367,Liberia,GRAND KRU,5/26/15,0,0
5368,Liberia,GRAND KRU,5/26/15,0,0
5371,Liberia,LOFA,5/26/15,0,0
5372,Liberia,LOFA,5/26/15,0,0
5375,Liberia,MARGIBI,5/26/15,0,0.099996143
5376,Liberia,MARGIBI,5/26/15,0,0
5379,Liberia,MARYLAND,5/26/15,0,0
5380,Liberia,MARYLAND,5/26/15,0,0
5383,Liberia,MONTSERRADO,5/26/15,0,0
5384,Liberia,MONTSERRADO,5/26/15,0,0
5387,Liberia,NIMBA,5/26/15,0,0
5388,Liberia,NIMBA,5/26/15,0,0
5391,Liberia,RIVER GEE,5/26/15,0,0
5392,Liberia,RIVER GEE,5/26/15,0,0
5395,Liberia,RIVERCESS,5/26/15,0,0
5396,Liberia,RIVERCESS,5/26/15,0,0
5399,Liberia,SINOE,5/26/15,0,0
5400,Liberia,SINOE,5/26/15,0,0
5403,Sierra Leone,BO,5/26/15,0,0.4
5404,Sierra Leone,BO,5/26/15,0,0.3
5407,Sierra Leone,BOMBALI,5/26/15,0,0
5408,Sierra Leone,BOMBALI,5/26/15,0,0
5411,Sierra Leone,BONTHE,5/26/15,0,0
5412,Sierra Leone,BONTHE,5/26/15,0,0
5415,Sierra Leone,KAILAHUN,5/26/15,16,1.399413756
5416,Sierra Leone,KAILAHUN,5/26/15,2,0.399982369
5419,Sierra Leone,KAMBIA,5/26/15,0,0
5420,Sierra Leone,KAMBIA,5/26/15,0,0
5423,Sierra Leone,KENEMA,5/26/15,0,0
5424,Sierra Leone,KENEMA,5/26/15,0,0
5427,Sierra Leone,KOINADUGU,5/26/15,0,0
5428,Sierra Leone,KOINADUGU,5/26/15,0,0
5431,Sierra Leone,KONO,5/26/15,0,0
5432,Sierra Leone,KONO,5/26/15,0,0
5435,Sierra Leone,MOYAMBA,5/26/15,0,0
5436,Sierra Leone,MOYAMBA,5/26/15,0,0
5439,Sierra Leone,PORT LOKO,5/26/15,0,0
5440,Sierra Leone,PORT LOKO,5/26/15,0,0
5443,Sierra Leone,PUJEHUN,5/26/15,0,1.9
5444,Sierra Leone,PUJEHUN,5/26/15,0,0.2
5447,Sierra Leone,TONKOLILI,5/26/15,0,0
5448,Sierra Leone,TONKOLILI,5/26/15,0,0
5451,Sierra Leone,WESTERN AREA RURAL,5/26/15,0,0
5452,Sierra Leone,WESTERN AREA RURAL,5/26/15,0,0
5455,Sierra Leone,WESTERN AREA URBAN,5/26/15,0,0
5456,Sierra Leone,WESTERN AREA URBAN,5/26/15,0,0
5459,Guinea,BEYLA,6/2/15,0,0
5460,Guinea,BEYLA,6/2/15,0,0
5463,Guinea,BOFFA,6/2/15,7,0
5464,Guinea,BOFFA,6/2/15,3,0
5467,Guinea,BOKE,6/2/15,0,1.1
5468,Guinea,BOKE,6/2/15,0,0.2
5471,Guinea,CONAKRY,6/2/15,7,0
5472,Guinea,CONAKRY,6/2/15,0,0
5475,Guinea,COYAH,6/2/15,0,0
5476,Guinea,COYAH,6/2/15,0,0
5479,Guinea,DABOLA,6/2/15,0,0
5480,Guinea,DABOLA,6/2/15,0,0
5483,Guinea,DALABA,6/2/15,0,0
5484,Guinea,DALABA,6/2/15,0,0
5487,Guinea,DINGUIRAYE,6/2/15,0,0
5488,Guinea,DINGUIRAYE,6/2/15,0,0
5491,Guinea,DUBREKA,6/2/15,0,2.2
5492,Guinea,DUBREKA,6/2/15,0,0.8
5495,Guinea,FARANAH,6/2/15,0,0
5496,Guinea,FARANAH,6/2/15,0,0
5499,Guinea,FORECARIAH,6/2/15,0,0
5500,Guinea,FORECARIAH,6/2/15,0,0
5503,Guinea,FRIA,6/2/15,0,0.1
5504,Guinea,FRIA,6/2/15,0,0
5507,Guinea,GAOUAL,6/2/15,0,0
5508,Guinea,GAOUAL,6/2/15,0,0
5511,Guinea,GUECKEDOU,6/2/15,6,0
5512,Guinea,GUECKEDOU,6/2/15,1,0
5515,Guinea,KANKAN,6/2/15,0,0
5516,Guinea,KANKAN,6/2/15,0,0
5519,Guinea,KEROUANE,6/2/15,0,0
5520,Guinea,KEROUANE,6/2/15,0,0
5523,Guinea,KINDIA,6/2/15,1,0
5524,Guinea,KINDIA,6/2/15,0,0
5527,Guinea,KISSIDOUGOU,6/2/15,0,2.2
5528,Guinea,KISSIDOUGOU,6/2/15,0,0.1
5531,Guinea,KOUBIA,6/2/15,0,0
5532,Guinea,KOUBIA,6/2/15,0,0
5535,Guinea,KOUNDARA,6/2/15,0,0
5536,Guinea,KOUNDARA,6/2/15,0,0
5539,Guinea,KOUROUSSA,6/2/15,0,0
5540,Guinea,KOUROUSSA,6/2/15,0,0
5543,Guinea,LABE,6/2/15,0,0
5544,Guinea,LABE,6/2/15,0,0
5547,Guinea,LELOUMA,6/2/15,0,0
5548,Guinea,LELOUMA,6/2/15,0,0
5551,Guinea,LOLA,6/2/15,0,0
5552,Guinea,LOLA,6/2/15,0,0
5555,Guinea,MACENTA,6/2/15,1,0.199825668
5556,Guinea,MACENTA,6/2/15,0,0
5559,Guinea,MALI,6/2/15,0,0
5560,Guinea,MALI,6/2/15,0,0
5563,Guinea,MAMOU,6/2/15,0,0
5564,Guinea,MAMOU,6/2/15,0,0
5567,Guinea,NZEREKORE,6/2/15,0,0
5568,Guinea,NZEREKORE,6/2/15,0,0
5571,Guinea,PITA,6/2/15,0,0
5572,Guinea,PITA,6/2/15,0,0
5575,Guinea,SIGUIRI,6/2/15,0,0
5576,Guinea,SIGUIRI,6/2/15,0,0
5579,Guinea,TELIMELE,6/2/15,2,0
5580,Guinea,TELIMELE,6/2/15,0,0
5583,Guinea,TOUGUE,6/2/15,0,0
5584,Guinea,TOUGUE,6/2/15,0,0
5587,Guinea,YOMOU,6/2/15,0,0
5588,Guinea,YOMOU,6/2/15,0,0
5591,Liberia,BOMI,6/2/15,0,0
5592,Liberia,BOMI,6/2/15,0,0
5595,Liberia,BONG,6/2/15,0,0
5596,Liberia,BONG,6/2/15,0,0
5599,Liberia,GBARPOLU,6/2/15,0,0
5600,Liberia,GBARPOLU,6/2/15,0,0
5603,Liberia,GRAND BASSA,6/2/15,0,0
5604,Liberia,GRAND BASSA,6/2/15,0,0
5607,Liberia,GRAND CAPE MOUNT,6/2/15,0,0.1
5608,Liberia,GRAND CAPE MOUNT,6/2/15,0,0.1
5611,Liberia,GRAND GEDEH,6/2/15,0,0
5612,Liberia,GRAND GEDEH,6/2/15,0,0
5615,Liberia,GRAND KRU,6/2/15,0,0
5616,Liberia,GRAND KRU,6/2/15,0,0
5619,Liberia,LOFA,6/2/15,2,0
5620,Liberia,LOFA,6/2/15,0,0
5623,Liberia,MARGIBI,6/2/15,0,0.199992286
5624,Liberia,MARGIBI,6/2/15,0,0
5627,Liberia,MARYLAND,6/2/15,0,0
5628,Liberia,MARYLAND,6/2/15,0,0
5631,Liberia,MONTSERRADO,6/2/15,1,0
5632,Liberia,MONTSERRADO,6/2/15,0,0
5635,Liberia,NIMBA,6/2/15,0,0
5636,Liberia,NIMBA,6/2/15,0,0
5639,Liberia,RIVER GEE,6/2/15,0,0
5640,Liberia,RIVER GEE,6/2/15,0,0
5643,Liberia,RIVERCESS,6/2/15,0,0.1
5644,Liberia,RIVERCESS,6/2/15,0,0
5647,Liberia,SINOE,6/2/15,0,0
5648,Liberia,SINOE,6/2/15,0,0
5651,Sierra Leone,BO,6/2/15,0,1.1
5652,Sierra Leone,BO,6/2/15,0,0.6
5655,Sierra Leone,BOMBALI,6/2/15,0,0
5656,Sierra Leone,BOMBALI,6/2/15,0,0
5659,Sierra Leone,BONTHE,6/2/15,0,0
5660,Sierra Leone,BONTHE,6/2/15,0,0
5663,Sierra Leone,KAILAHUN,6/2/15,28,1.498446233
5664,Sierra Leone,KAILAHUN,6/2/15,4,0.399947106
5667,Sierra Leone,KAMBIA,6/2/15,0,0
5668,Sierra Leone,KAMBIA,6/2/15,0,0
5671,Sierra Leone,KENEMA,6/2/15,1,0
5672,Sierra Leone,KENEMA,6/2/15,0,0
5675,Sierra Leone,KOINADUGU,6/2/15,0,0
5676,Sierra Leone,KOINADUGU,6/2/15,0,0
5679,Sierra Leone,KONO,6/2/15,0,0
5680,Sierra Leone,KONO,6/2/15,0,0
5683,Sierra Leone,MOYAMBA,6/2/15,0,0
5684,Sierra Leone,MOYAMBA,6/2/15,0,0
5687,Sierra Leone,PORT LOKO,6/2/15,3,0
5688,Sierra Leone,PORT LOKO,6/2/15,0,0
5691,Sierra Leone,PUJEHUN,6/2/15,0,4.7
5692,Sierra Leone,PUJEHUN,6/2/15,0,0.6
5695,Sierra Leone,TONKOLILI,6/2/15,0,0.3
5696,Sierra Leone,TONKOLILI,6/2/15,0,0
5699,Sierra Leone,WESTERN AREA RURAL,6/2/15,0,0
5700,Sierra Leone,WESTERN AREA RURAL,6/2/15,0,0
5703,Sierra Leone,WESTERN AREA URBAN,6/2/15,0,0
5704,Sierra Leone,WESTERN AREA URBAN,6/2/15,0,0
5707,Guinea,BEYLA,6/9/15,0,0
5708,Guinea,BEYLA,6/9/15,0,0
5711,Guinea,BOFFA,6/9/15,3,0
5712,Guinea,BOFFA,6/9/15,1,0
5715,Guinea,BOKE,6/9/15,0,1.1
5716,Guinea,BOKE,6/9/15,0,0.4
5719,Guinea,CONAKRY,6/9/15,1,0
5720,Guinea,CONAKRY,6/9/15,3,0
5723,Guinea,COYAH,6/9/15,0,0
5724,Guinea,COYAH,6/9/15,0,0
5727,Guinea,DABOLA,6/9/15,0,0
5728,Guinea,DABOLA,6/9/15,0,0
5731,Guinea,DALABA,6/9/15,0,0
5732,Guinea,DALABA,6/9/15,0,0
5735,Guinea,DINGUIRAYE,6/9/15,0,0
5736,Guinea,DINGUIRAYE,6/9/15,0,0
5739,Guinea,DUBREKA,6/9/15,0,3.7
5740,Guinea,DUBREKA,6/9/15,0,0.9
5743,Guinea,FARANAH,6/9/15,0,0
5744,Guinea,FARANAH,6/9/15,0,0
5747,Guinea,FORECARIAH,6/9/15,0,0
5748,Guinea,FORECARIAH,6/9/15,0,0
5751,Guinea,FRIA,6/9/15,0,0.1
5752,Guinea,FRIA,6/9/15,0,0
5755,Guinea,GAOUAL,6/9/15,0,0
5756,Guinea,GAOUAL,6/9/15,0,0
5759,Guinea,GUECKEDOU,6/9/15,24,0
5760,Guinea,GUECKEDOU,6/9/15,1,0
5763,Guinea,KANKAN,6/9/15,0,0
5764,Guinea,KANKAN,6/9/15,0,0
5767,Guinea,KEROUANE,6/9/15,0,0
5768,Guinea,KEROUANE,6/9/15,0,0
5771,Guinea,KINDIA,6/9/15,0,0
5772,Guinea,KINDIA,6/9/15,0,0
5775,Guinea,KISSIDOUGOU,6/9/15,0,1.9
5776,Guinea,KISSIDOUGOU,6/9/15,0,0
5779,Guinea,KOUBIA,6/9/15,0,0
5780,Guinea,KOUBIA,6/9/15,0,0
5783,Guinea,KOUNDARA,6/9/15,0,0
5784,Guinea,KOUNDARA,6/9/15,0,0
5787,Guinea,KOUROUSSA,6/9/15,0,0
5788,Guinea,KOUROUSSA,6/9/15,0,0
5791,Guinea,LABE,6/9/15,0,0
5792,Guinea,LABE,6/9/15,0,0
5795,Guinea,LELOUMA,6/9/15,0,0
5796,Guinea,LELOUMA,6/9/15,0,0
5799,Guinea,LOLA,6/9/15,0,0
5800,Guinea,LOLA,6/9/15,0,0
5803,Guinea,MACENTA,6/9/15,0,1.298866844
5804,Guinea,MACENTA,6/9/15,0,0.099963122
5807,Guinea,MALI,6/9/15,0,0.1
5808,Guinea,MALI,6/9/15,0,0
5811,Guinea,MAMOU,6/9/15,0,0
5812,Guinea,MAMOU,6/9/15,0,0
5815,Guinea,NZEREKORE,6/9/15,0,0
5816,Guinea,NZEREKORE,6/9/15,0,0
5819,Guinea,PITA,6/9/15,0,0.1
5820,Guinea,PITA,6/9/15,0,0
5823,Guinea,SIGUIRI,6/9/15,0,0
5824,Guinea,SIGUIRI,6/9/15,0,0
5827,Guinea,TELIMELE,6/9/15,1,0.099918911
5828,Guinea,TELIMELE,6/9/15,0,0
5831,Guinea,TOUGUE,6/9/15,0,0
5832,Guinea,TOUGUE,6/9/15,0,0
5835,Guinea,YOMOU,6/9/15,0,0
5836,Guinea,YOMOU,6/9/15,0,0
5839,Liberia,BOMI,6/9/15,0,0
5840,Liberia,BOMI,6/9/15,0,0
5843,Liberia,BONG,6/9/15,0,0
5844,Liberia,BONG,6/9/15,0,0
5847,Liberia,GBARPOLU,6/9/15,0,0
5848,Liberia,GBARPOLU,6/9/15,0,0
5851,Liberia,GRAND BASSA,6/9/15,0,0
5852,Liberia,GRAND BASSA,6/9/15,0,0
5855,Liberia,GRAND CAPE MOUNT,6/9/15,0,0.1
5856,Liberia,GRAND CAPE MOUNT,6/9/15,0,0
5859,Liberia,GRAND GEDEH,6/9/15,0,0
5860,Liberia,GRAND GEDEH,6/9/15,0,0
5863,Liberia,GRAND KRU,6/9/15,0,0
5864,Liberia,GRAND KRU,6/9/15,0,0
5867,Liberia,LOFA,6/9/15,11,0
5868,Liberia,LOFA,6/9/15,1,0
5871,Liberia,MARGIBI,6/9/15,1,0.599953713
5872,Liberia,MARGIBI,6/9/15,0,0
5875,Liberia,MARYLAND,6/9/15,0,0
5876,Liberia,MARYLAND,6/9/15,0,0
5879,Liberia,MONTSERRADO,6/9/15,5,0
5880,Liberia,MONTSERRADO,6/9/15,0,0
5883,Liberia,NIMBA,6/9/15,0,0
5884,Liberia,NIMBA,6/9/15,0,0
5887,Liberia,RIVER GEE,6/9/15,0,0
5888,Liberia,RIVER GEE,6/9/15,0,0
5891,Liberia,RIVERCESS,6/9/15,0,0.2
5892,Liberia,RIVERCESS,6/9/15,0,0
5895,Liberia,SINOE,6/9/15,0,0
5896,Liberia,SINOE,6/9/15,0,0
5899,Sierra Leone,BO,6/9/15,0,1.3
5900,Sierra Leone,BO,6/9/15,0,0.6
5903,Sierra Leone,BOMBALI,6/9/15,1,0
5904,Sierra Leone,BOMBALI,6/9/15,0,0
5907,Sierra Leone,BONTHE,6/9/15,0,0
5908,Sierra Leone,BONTHE,6/9/15,0,0
5911,Sierra Leone,KAILAHUN,6/9/15,60,0.69834926
5912,Sierra Leone,KAILAHUN,6/9/15,7,0.399885396
5915,Sierra Leone,KAMBIA,6/9/15,0,0
5916,Sierra Leone,KAMBIA,6/9/15,0,0
5919,Sierra Leone,KENEMA,6/9/15,1,0
5920,Sierra Leone,KENEMA,6/9/15,0,0
5923,Sierra Leone,KOINADUGU,6/9/15,0,0
5924,Sierra Leone,KOINADUGU,6/9/15,0,0
5927,Sierra Leone,KONO,6/9/15,0,0
5928,Sierra Leone,KONO,6/9/15,0,0
5931,Sierra Leone,MOYAMBA,6/9/15,1,0
5932,Sierra Leone,MOYAMBA,6/9/15,0,0
5935,Sierra Leone,PORT LOKO,6/9/15,1,0
5936,Sierra Leone,PORT LOKO,6/9/15,0,0
5939,Sierra Leone,PUJEHUN,6/9/15,0,10.4
5940,Sierra Leone,PUJEHUN,6/9/15,0,1.3
5943,Sierra Leone,TONKOLILI,6/9/15,0,0.4
5944,Sierra Leone,TONKOLILI,6/9/15,0,0
5947,Sierra Leone,WESTERN AREA RURAL,6/9/15,0,0
5948,Sierra Leone,WESTERN AREA RURAL,6/9/15,0,0
5951,Sierra Leone,WESTERN AREA URBAN,6/9/15,0,0
5952,Sierra Leone,WESTERN AREA URBAN,6/9/15,0,0
5955,Guinea,BEYLA,6/16/15,0,0
5956,Guinea,BEYLA,6/16/15,0,0
5959,Guinea,BOFFA,6/16/15,3,0
5960,Guinea,BOFFA,6/16/15,0,0
5963,Guinea,BOKE,6/16/15,0,0.8
5964,Guinea,BOKE,6/16/15,0,0.3
5967,Guinea,CONAKRY,6/16/15,0,0
5968,Guinea,CONAKRY,6/16/15,0,0
5971,Guinea,COYAH,6/16/15,0,0
5972,Guinea,COYAH,6/16/15,0,0
5975,Guinea,DABOLA,6/16/15,0,0
5976,Guinea,DABOLA,6/16/15,0,0
5979,Guinea,DALABA,6/16/15,0,0
5980,Guinea,DALABA,6/16/15,0,0
5983,Guinea,DINGUIRAYE,6/16/15,0,0
5984,Guinea,DINGUIRAYE,6/16/15,0,0
5987,Guinea,DUBREKA,6/16/15,0,4.5
5988,Guinea,DUBREKA,6/16/15,0,0.2
5991,Guinea,FARANAH,6/16/15,0,0
5992,Guinea,FARANAH,6/16/15,0,0
5995,Guinea,FORECARIAH,6/16/15,0,0
5996,Guinea,FORECARIAH,6/16/15,0,0
5999,Guinea,FRIA,6/16/15,0,0.1
6000,Guinea,FRIA,6/16/15,0,0
6003,Guinea,GAOUAL,6/16/15,0,0
6004,Guinea,GAOUAL,6/16/15,0,0
6007,Guinea,GUECKEDOU,6/16/15,15,0
6008,Guinea,GUECKEDOU,6/16/15,0,0
6011,Guinea,KANKAN,6/16/15,0,0
6012,Guinea,KANKAN,6/16/15,0,0
6015,Guinea,KEROUANE,6/16/15,0,0
6016,Guinea,KEROUANE,6/16/15,0,0
6019,Guinea,KINDIA,6/16/15,0,0
6020,Guinea,KINDIA,6/16/15,0,0
6023,Guinea,KISSIDOUGOU,6/16/15,0,0.3
6024,Guinea,KISSIDOUGOU,6/16/15,0,0
6027,Guinea,KOUBIA,6/16/15,0,0.1
6028,Guinea,KOUBIA,6/16/15,0,0
6031,Guinea,KOUNDARA,6/16/15,0,0
6032,Guinea,KOUNDARA,6/16/15,0,0
6035,Guinea,KOUROUSSA,6/16/15,0,0
6036,Guinea,KOUROUSSA,6/16/15,0,0
6039,Guinea,LABE,6/16/15,0,0
6040,Guinea,LABE,6/16/15,0,0
6043,Guinea,LELOUMA,6/16/15,0,0
6044,Guinea,LELOUMA,6/16/15,0,0
6047,Guinea,LOLA,6/16/15,0,0
6048,Guinea,LOLA,6/16/15,0,0
6051,Guinea,MACENTA,6/16/15,0,3.397036362
6052,Guinea,MACENTA,6/16/15,0,0.199926244
6055,Guinea,MALI,6/16/15,0,0.1
6056,Guinea,MALI,6/16/15,0,0
6059,Guinea,MAMOU,6/16/15,0,0
6060,Guinea,MAMOU,6/16/15,0,0
6063,Guinea,NZEREKORE,6/16/15,0,0
6064,Guinea,NZEREKORE,6/16/15,0,0
6067,Guinea,PITA,6/16/15,0,0.1
6068,Guinea,PITA,6/16/15,0,0
6071,Guinea,SIGUIRI,6/16/15,0,0
6072,Guinea,SIGUIRI,6/16/15,0,0
6075,Guinea,TELIMELE,6/16/15,0,0.099918911
6076,Guinea,TELIMELE,6/16/15,0,0
6079,Guinea,TOUGUE,6/16/15,0,0
6080,Guinea,TOUGUE,6/16/15,0,0
6083,Guinea,YOMOU,6/16/15,0,0.1
6084,Guinea,YOMOU,6/16/15,0,0
6087,Liberia,BOMI,6/16/15,1,0
6088,Liberia,BOMI,6/16/15,0,0
6091,Liberia,BONG,6/16/15,0,0
6092,Liberia,BONG,6/16/15,0,0
6095,Liberia,GBARPOLU,6/16/15,0,0
6096,Liberia,GBARPOLU,6/16/15,0,0
6099,Liberia,GRAND BASSA,6/16/15,0,0
6100,Liberia,GRAND BASSA,6/16/15,0,0
6103,Liberia,GRAND CAPE MOUNT,6/16/15,0,0
6104,Liberia,GRAND CAPE MOUNT,6/16/15,0,0
6107,Liberia,GRAND GEDEH,6/16/15,0,0
6108,Liberia,GRAND GEDEH,6/16/15,0,0
6111,Liberia,GRAND KRU,6/16/15,0,0
6112,Liberia,GRAND KRU,6/16/15,0,0
6115,Liberia,LOFA,6/16/15,21,0
6116,Liberia,LOFA,6/16/15,1,0
6119,Liberia,MARGIBI,6/16/15,0,1.099915141
6120,Liberia,MARGIBI,6/16/15,0,0
6123,Liberia,MARYLAND,6/16/15,0,0
6124,Liberia,MARYLAND,6/16/15,0,0
6127,Liberia,MONTSERRADO,6/16/15,5,0
6128,Liberia,MONTSERRADO,6/16/15,0,0
6131,Liberia,NIMBA,6/16/15,0,0.1
6132,Liberia,NIMBA,6/16/15,0,0
6135,Liberia,RIVER GEE,6/16/15,0,0
6136,Liberia,RIVER GEE,6/16/15,0,0
6139,Liberia,RIVERCESS,6/16/15,0,2.1
6140,Liberia,RIVERCESS,6/16/15,0,0.1
6143,Liberia,SINOE,6/16/15,0,0
6144,Liberia,SINOE,6/16/15,0,0
6147,Sierra Leone,BO,6/16/15,1,1.299977867
6148,Sierra Leone,BO,6/16/15,0,0.4
6151,Sierra Leone,BOMBALI,6/16/15,0,0
6152,Sierra Leone,BOMBALI,6/16/15,0,0
6155,Sierra Leone,BONTHE,6/16/15,0,0
6156,Sierra Leone,BONTHE,6/16/15,0,0
6159,Sierra Leone,KAILAHUN,6/16/15,36,0.099684839
6160,Sierra Leone,KAILAHUN,6/16/15,2,0
6163,Sierra Leone,KAMBIA,6/16/15,0,0
6164,Sierra Leone,KAMBIA,6/16/15,0,0
6167,Sierra Leone,KENEMA,6/16/15,19,0
6168,Sierra Leone,KENEMA,6/16/15,1,0
6171,Sierra Leone,KOINADUGU,6/16/15,0,0
6172,Sierra Leone,KOINADUGU,6/16/15,0,0
6175,Sierra Leone,KONO,6/16/15,0,0
6176,Sierra Leone,KONO,6/16/15,0,0
6179,Sierra Leone,MOYAMBA,6/16/15,0,0
6180,Sierra Leone,MOYAMBA,6/16/15,0,0
6183,Sierra Leone,PORT LOKO,6/16/15,0,0
6184,Sierra Leone,PORT LOKO,6/16/15,0,0
6187,Sierra Leone,PUJEHUN,6/16/15,0,12.4
6188,Sierra Leone,PUJEHUN,6/16/15,0,1.3
6191,Sierra Leone,TONKOLILI,6/16/15,0,0.4
6192,Sierra Leone,TONKOLILI,6/16/15,0,0
6195,Sierra Leone,WESTERN AREA RURAL,6/16/15,0,0
6196,Sierra Leone,WESTERN AREA RURAL,6/16/15,0,0
6199,Sierra Leone,WESTERN AREA URBAN,6/16/15,1,0
6200,Sierra Leone,WESTERN AREA URBAN,6/16/15,0,0
6203,Guinea,BEYLA,6/23/15,0,0
6204,Guinea,BEYLA,6/23/15,0,0
6207,Guinea,BOFFA,6/23/15,2,0
6208,Guinea,BOFFA,6/23/15,0,0
6211,Guinea,BOKE,6/23/15,0,0.5
6212,Guinea,BOKE,6/23/15,0,0.4
6215,Guinea,CONAKRY,6/23/15,4,0
6216,Guinea,CONAKRY,6/23/15,1,0
6219,Guinea,COYAH,6/23/15,0,0
6220,Guinea,COYAH,6/23/15,0,0
6223,Guinea,DABOLA,6/23/15,0,0
6224,Guinea,DABOLA,6/23/15,0,0
6227,Guinea,DALABA,6/23/15,0,0
6228,Guinea,DALABA,6/23/15,0,0
6231,Guinea,DINGUIRAYE,6/23/15,0,0
6232,Guinea,DINGUIRAYE,6/23/15,0,0
6235,Guinea,DUBREKA,6/23/15,0,5.5
6236,Guinea,DUBREKA,6/23/15,0,0.2
6239,Guinea,FARANAH,6/23/15,0,0
6240,Guinea,FARANAH,6/23/15,0,0
6243,Guinea,FORECARIAH,6/23/15,0,0
6244,Guinea,FORECARIAH,6/23/15,0,0
6247,Guinea,FRIA,6/23/15,0,0
6248,Guinea,FRIA,6/23/15,0,0
6251,Guinea,GAOUAL,6/23/15,0,0
6252,Guinea,GAOUAL,6/23/15,0,0
6255,Guinea,GUECKEDOU,6/23/15,16,0
6256,Guinea,GUECKEDOU,6/23/15,1,0
6259,Guinea,KANKAN,6/23/15,0,0
6260,Guinea,KANKAN,6/23/15,0,0
6263,Guinea,KEROUANE,6/23/15,0,0
6264,Guinea,KEROUANE,6/23/15,0,0
6267,Guinea,KINDIA,6/23/15,0,0
6268,Guinea,KINDIA,6/23/15,0,0
6271,Guinea,KISSIDOUGOU,6/23/15,0,0.1
6272,Guinea,KISSIDOUGOU,6/23/15,0,0
6275,Guinea,KOUBIA,6/23/15,0,0.2
6276,Guinea,KOUBIA,6/23/15,0,0
6279,Guinea,KOUNDARA,6/23/15,0,0
6280,Guinea,KOUNDARA,6/23/15,0,0
6283,Guinea,KOUROUSSA,6/23/15,0,0
6284,Guinea,KOUROUSSA,6/23/15,0,0
6287,Guinea,LABE,6/23/15,0,0
6288,Guinea,LABE,6/23/15,0,0
6291,Guinea,LELOUMA,6/23/15,0,0
6292,Guinea,LELOUMA,6/23/15,0,0
6295,Guinea,LOLA,6/23/15,0,0
6296,Guinea,LOLA,6/23/15,0,0
6299,Guinea,MACENTA,6/23/15,0,4.496077537
