"","Country","District_Name","Week","Probable","Confirmed","ConfirmedFOI","ProbableFOI","DistrictID","WeekID","probable_cumulative","confirmed_cumulative"
"3262","Guinea","KOUBIA","6/30/14",0,0,1.11185751541813,1.11185751541813,"KOUBIA",27,0,0
"3264","Guinea","KOUNDARA","6/30/14",0,0,0.712949807856125,0.712949807856125,"KOUNDARA",27,0,0
"3266","Guinea","KOUROUSSA","6/30/14",0,0,0,0,"KOUROUSSA",27,0,0
"3268","Guinea","LABE","6/30/14",0,0,0.0953101798043249,0.0953101798043249,"LABE",27,0,0
"3270","Guinea","LELOUMA","6/30/14",0,0,0.0582689081239758,0.0582689081239758,"LELOUMA",27,0,0
"3272","Guinea","LOLA","6/30/14",0,0,0.00199800266267306,0.00199800266267306,"LOLA",27,0,0
"3274","Guinea","MACENTA","6/30/14",0,0,3.87236487451708,3.93287979009865,"MACENTA",27,0,0
"3276","Guinea","MALI","6/30/14",0,0,1.11841491596429,1.11841491596429,"MALI",27,0,0
"3278","Guinea","MAMOU","6/30/14",0,0,0,0,"MAMOU",27,0,0
"3280","Guinea","N'ZEREKORE","6/30/14",0,0,0.695145183222618,0.724645847619316,"NZEREKORE",27,0,0
"3282","Guinea","PITA","6/30/14",0,0,0.693147180559945,0.693147180559945,"PITA",27,0,0
"3284","Guinea","SIGUIRI","6/30/14",0,0,0,0,"SIGUIRI",27,0,0
"3286","Guinea","TELIMELE","6/30/14",0,0,0.565278792736822,0.609723723308146,"TELIMELE",27,0,0
"3288","Guinea","TOUGUE","6/30/14",0,0,0.0392207131532813,0.0392207131532813,"TOUGUE",27,0,0
"3290","Guinea","YOMOU","6/30/14",0,0,1.59777010756642,1.60983783245543,"YOMOU",27,0,0
"3292","Liberia","BOMI","6/30/14",0,0,0,0,"BOMI",27,0,0
"3294","Liberia","BONG","6/30/14",1,1,1.04485825863921,1.07260888872459,"BONG",27,0,0
"3296","Liberia","GBARPOLU","6/30/14",0,0,0,0,"GBARPOLU",27,0,0
"3298","Liberia","GRAND BASSA","6/30/14",0,0,1.04380405217311,1.07158361628019,"GRAND BASSA",27,0,0
"3300","Liberia","GRAND CAPE MOUNT","6/30/14",0,0,0.108854404912082,0.118671529717499,"GRAND CAPE MOUNT",27,0,0
"3302","Liberia","GRAND GEDEH","6/30/14",0,0,0.0769610411361284,0.0769610411361284,"GRAND GEDEH",27,0,0
"3304","Liberia","GRAND KRU","6/30/14",0,0,0.0582689081239758,0.0582689081239758,"GRAND KRU",27,0,0
"3306","Liberia","LOFA","6/30/14",15,13,0.0487811117130234,0.0516327816540932,"LOFA",27,0,0
"3308","Liberia","MARGIBI","6/30/14",1,1,3.1780390442244,3.2580779935173,"MARGIBI",27,0,0
"3310","Liberia","MARYLAND","6/30/14",0,0,0.693147180559945,0.693147180559945,"MARYLAND",27,0,0
"3312","Liberia","MONTSERRADO","6/30/14",8,6,0.37842890702091,0.405456660222507,"MONTSERRADO",27,0,0
"3314","Liberia","NIMBA","6/30/14",1,1,1.47773206874426,1.48681684257768,"NIMBA",27,0,0
"3316","Liberia","RIVER GEE","6/30/14",0,0,0.0582689081239758,0.0582689081239758,"RIVER GEE",27,0,0
"3318","Liberia","RIVERCESS","6/30/14",0,0,4.22068348426512,4.24963744662814,"RIVERCESS",27,0,0
"3320","Liberia","SINOE","6/30/14",0,0,1.47704872438835,1.48613969608961,"SINOE",27,0,0
"3322","Sierra Leone","BO","6/30/14",1,1,2.11625251992934,2.14241333537452,"BO",27,0,0
"3324","Sierra Leone","BOMBALI","6/30/14",1,1,0,0,"BOMBALI",27,0,0
"3326","Sierra Leone","BONTHE","6/30/14",0,0,1.22377543162212,1.28647402583768,"BONTHE",27,0,0
"3328","Sierra Leone","KAILAHUN","6/30/14",53,49,0,0,"KAILAHUN",27,0,0
"3330","Sierra Leone","KAMBIA","6/30/14",0,0,0,0,"KAMBIA",27,0,0
"3332","Sierra Leone","KENEMA","6/30/14",33,32,1.22369821258188,1.28639255635164,"KENEMA",27,0,0
"3334","Sierra Leone","KOINADUGU","6/30/14",0,0,0,0,"KOINADUGU",27,0,0
"3336","Sierra Leone","KONO","6/30/14",2,2,0,0,"KONO",27,0,0
"3338","Sierra Leone","MOYAMBA","6/30/14",0,0,0.0953099047447849,0.0953099047447849,"MOYAMBA",27,0,0
"3340","Sierra Leone","PORT LOKO","6/30/14",0,0,0,0,"PORT LOKO",27,0,0
"3342","Sierra Leone","PUJEHUN","6/30/14",0,0,4.75445188870385,4.84497417819541,"PUJEHUN",27,0,0
"3344","Sierra Leone","TONKOLILI","6/30/14",0,0,0.0953101798043249,0.0953101798043249,"TONKOLILI",27,0,0
"3346","Sierra Leone","WESTERN AREA RURAL","6/30/14",1,0,0.0198026109530826,0.0392206490380525,"WESTERN AREA RURAL",27,0,0
"3348","Sierra Leone","WESTERN AREA URBAN","6/30/14",1,1,0.693145648436292,1.09861024583605,"WESTERN AREA URBAN",27,0,0
"3350","Guinea","BEYLA","7/7/14",0,0,0.518793793415168,0.553885113226438,"BEYLA",28,0,0
"3352","Guinea","BOFFA","7/7/14",1,0,0.431750850292132,0.482377189519974,"BOFFA",28,0,0
"3354","Guinea","BOKE","7/7/14",0,0,1.79175946922805,1.94591014905531,"BOKE",28,0,0
"3356","Guinea","CONAKRY","7/7/14",0,0,0.364632854238894,0.405451717638162,"CONAKRY",28,0,0
"3358","Guinea","COYAH","7/7/14",0,0,0.364643113587909,0.405465108108164,"COYAH",28,0,0
"3360","Guinea","DABOLA","7/7/14",0,0,0,0,"DABOLA",28,0,0
"3362","Guinea","DALABA","7/7/14",0,0,0.0392207131532813,0.0582689081239758,"DALABA",28,0,0
"3364","Guinea","DINGUIRAYE","7/7/14",0,0,0,0,"DINGUIRAYE",28,0,0
"3366","Guinea","DUBREKA","7/7/14",0,0,3.13549421592915,3.25809653802148,"DUBREKA",28,0,0
"3368","Guinea","FARANAH","7/7/14",0,0,0,0,"FARANAH",28,0,0
"3370","Guinea","FORECARIAH","7/7/14",0,0,0,0,"FORECARIAH",28,0,0
"3372","Guinea","FRIA","7/7/14",0,0,0.364643113587909,0.405465108108164,"FRIA",28,0,0
"3374","Guinea","GAOUAL","7/7/14",0,0,0.0953101798043249,0.0953101798043249,"GAOUAL",28,0,0
"3376","Guinea","GUECKEDOU","7/7/14",5,5,0.518560748302748,0.553535288779194,"GUECKEDOU",28,0,0
"3378","Guinea","KANKAN","7/7/14",0,0,0,0,"KANKAN",28,0,0
"3380","Guinea","KEROUANE","7/7/14",0,0,0.518793793415168,0.553885113226438,"KEROUANE",28,0,0
"3382","Guinea","KINDIA","7/7/14",0,0,0.378435716902485,0.418709554356955,"KINDIA",28,0,0
"3384","Guinea","KISSIDOUGOU","7/7/14",0,0,0.518793793415168,0.553885113226438,"KISSIDOUGOU",28,0,0
"3386","Guinea","KOUBIA","7/7/14",0,0,1.12492959698548,1.41098697371026,"KOUBIA",28,0,0
"3388","Guinea","KOUNDARA","7/7/14",0,0,1.11841491596429,1.11841491596429,"KOUNDARA",28,0,0
"3390","Guinea","KOUROUSSA","7/7/14",0,0,0,0,"KOUROUSSA",28,0,0
"3392","Guinea","LABE","7/7/14",0,0,0.751416088683921,1.14422279992016,"LABE",28,0,0
"3394","Guinea","LELOUMA","7/7/14",0,0,0.0953101798043249,0.113328685307003,"LELOUMA",28,0,0
"3396","Guinea","LOLA","7/7/14",0,0,0.00199800266267306,0.00199800266267306,"LOLA",28,0,0
"3398","Guinea","MACENTA","7/7/14",0,0,3.55754648285497,3.63956841638757,"MACENTA",28,0,0
"3400","Guinea","MALI","7/7/14",0,0,1.41098697371026,1.42069578783722,"MALI",28,0,0
"3402","Guinea","MAMOU","7/7/14",0,0,0,0,"MAMOU",28,0,0
"3404","Guinea","N'ZEREKORE","7/7/14",0,0,0.5675839575846,0.60103189165214,"NZEREKORE",28,0,0
"3406","Guinea","PITA","7/7/14",0,0,0.703097511413113,0.712949807856125,"PITA",28,0,0
"3408","Guinea","SIGUIRI","7/7/14",0,0,0,0,"SIGUIRI",28,0,0
"3410","Guinea","TELIMELE","7/7/14",0,0,0.444656711969613,0.494660469171046,"TELIMELE",28,0,0
"3412","Guinea","TOUGUE","7/7/14",0,0,0.0582689081239758,0.0953101798043249,"TOUGUE",28,0,0
"3414","Guinea","YOMOU","7/7/14",0,0,1.737303283432,1.74780758169887,"YOMOU",28,0,0
"3416","Liberia","BOMI","7/7/14",2,1,0,0,"BOMI",28,0,0
"3418","Liberia","BONG","7/7/14",1,1,1.14549256297323,1.17680377704571,"BONG",28,0,0
"3420","Liberia","GBARPOLU","7/7/14",0,0,0,0,"GBARPOLU",28,0,0
"3422","Liberia","GRAND BASSA","7/7/14",2,1,1.14422031067837,1.17556827951189,"GRAND BASSA",28,0,0
"3424","Liberia","GRAND CAPE MOUNT","7/7/14",0,0,0.144965770250186,0.15785808461558,"GRAND CAPE MOUNT",28,0,0
"3426","Liberia","GRAND GEDEH","7/7/14",0,0,0.0769610411361284,0.0769610411361284,"GRAND GEDEH",28,0,0
"3428","Liberia","GRAND KRU","7/7/14",0,0,0.0953101798043249,0.0953101798043249,"GRAND KRU",28,0,0
"3430","Liberia","LOFA","7/7/14",9,8,0.0372879688037298,0.0401725746287959,"LOFA",28,0,0
"3432","Liberia","MARGIBI","7/7/14",1,1,3.55532932623998,3.6635390959674,"MARGIBI",28,0,0
"3434","Liberia","MARYLAND","7/7/14",0,0,1.38629436111989,1.38629436111989,"MARYLAND",28,0,0
"3436","Liberia","MONTSERRADO","7/7/14",18,16,0.518779431967087,0.56529723686419,"MONTSERRADO",28,0,0
"3438","Liberia","NIMBA","7/7/14",2,2,1.49604114523019,1.5005114201078,"NIMBA",28,0,0
"3440","Liberia","RIVER GEE","7/7/14",0,0,0.0953101798043249,0.0953101798043249,"RIVER GEE",28,0,0
"3442","Liberia","RIVERCESS","7/7/14",2,2,4.27775428051697,4.29153239442735,"RIVERCESS",28,0,0
"3444","Liberia","SINOE","7/7/14",0,0,1.49514876603197,1.49962304642689,"SINOE",28,0,0
"3446","Sierra Leone","BO","7/7/14",1,1,1.8245450081753,2.01489859387034,"BO",28,0,0
"3448","Sierra Leone","BOMBALI","7/7/14",0,0,0.0392205644596479,0.0392205644596479,"BOMBALI",28,0,0
"3450","Sierra Leone","BONTHE","7/7/14",0,0,1.43508452528932,1.50851199384414,"BONTHE",28,0,0
"3452","Sierra Leone","KAILAHUN","7/7/14",83,77,0,0,"KAILAHUN",28,0,0
"3454","Sierra Leone","KAMBIA","7/7/14",0,0,0,0,"KAMBIA",28,0,0
"3456","Sierra Leone","KENEMA","7/7/14",23,23,1.43497339335764,1.50839593359449,"KENEMA",28,0,0
"3458","Sierra Leone","KOINADUGU","7/7/14",0,0,0.0392207131532813,0.0392207131532813,"KOINADUGU",28,0,0
"3460","Sierra Leone","KONO","7/7/14",0,0,0.0392205321015573,0.0392205321015573,"KONO",28,0,0
"3462","Sierra Leone","MOYAMBA","7/7/14",0,0,1.12492755368424,1.13140006185206,"MOYAMBA",28,0,0
"3464","Sierra Leone","PORT LOKO","7/7/14",2,2,0.0769602678944653,0.0769602678944653,"PORT LOKO",28,0,0
"3466","Sierra Leone","PUJEHUN","7/7/14",0,0,5.05650054996821,5.1478432531932,"PUJEHUN",28,0,0
"3468","Sierra Leone","TONKOLILI","7/7/14",0,0,1.12492959698548,1.1314021114911,"TONKOLILI",28,0,0
"3470","Sierra Leone","WESTERN AREA RURAL","7/7/14",0,0,0.0582688609448456,0.076960917654943,"WESTERN AREA RURAL",28,0,0
"3472","Sierra Leone","WESTERN AREA URBAN","7/7/14",2,2,0.693144627019218,1.09860888394569,"WESTERN AREA URBAN",28,0,0
"3474","Guinea","BEYLA","7/14/14",0,0,0.392042087776024,0.470003629245736,"BEYLA",29,0,0
"3476","Guinea","BOFFA","7/14/14",0,0,0.198834625405746,0.277600724265275,"BOFFA",29,0,0
"3478","Guinea","BOKE","7/14/14",0,0,0.693147180559945,0.693147180559945,"BOKE",29,0,0
"3480","Guinea","CONAKRY","7/14/14",0,0,0.182315960798449,0.262354994161202,"CONAKRY",29,0,0
"3482","Guinea","COYAH","7/14/14",0,0,0.198850858745165,0.27763173659828,"COYAH",29,0,0
"3484","Guinea","DABOLA","7/14/14",0,0,0,0,"DABOLA",29,0,0
"3486","Guinea","DALABA","7/14/14",0,0,0.0769610411361284,0.0953101798043249,"DALABA",29,0,0
"3488","Guinea","DINGUIRAYE","7/14/14",0,0,0,0,"DINGUIRAYE",29,0,0
"3490","Guinea","DUBREKA","7/14/14",0,0,2.39971180372477,2.77383794164021,"DUBREKA",29,0,0
"3492","Guinea","FARANAH","7/14/14",0,0,0,0,"FARANAH",29,0,0
"3494","Guinea","FORECARIAH","7/14/14",0,0,0.0198026272961797,0.0198026272961797,"FORECARIAH",29,0,0
"3496","Guinea","FRIA","7/14/14",0,0,0.182321556793955,0.262364264467491,"FRIA",29,0,0
"3498","Guinea","GAOUAL","7/14/14",0,0,0.148420005118273,0.165514438477573,"GAOUAL",29,0,0
"3500","Guinea","GUECKEDOU","7/14/14",7,4,0.391850913275823,0.469686177561807,"GUECKEDOU",29,0,0
"3502","Guinea","KANKAN","7/14/14",0,0,0,0,"KANKAN",29,0,0
"3504","Guinea","KEROUANE","7/14/14",0,0,0.392042087776024,0.470003629245736,"KEROUANE",29,0,0
"3506","Guinea","KINDIA","7/14/14",0,0,0.80647460291273,0.850149622889233,"KINDIA",29,0,0
"3508","Guinea","KISSIDOUGOU","7/14/14",0,0,0.392042087776024,0.470003629245736,"KISSIDOUGOU",29,0,0
"3510","Guinea","KOUBIA","7/14/14",0,0,1.62136648329937,1.80500469597808,"KOUBIA",29,0,0
"3512","Guinea","KOUNDARA","7/14/14",0,0,1.95160817016995,2.08442908319088,"KOUNDARA",29,0,0
"3514","Guinea","KOUROUSSA","7/14/14",0,0,0,0,"KOUROUSSA",29,0,0
"3516","Guinea","LABE","7/14/14",0,0,0.770108221696074,1.15688119679209,"LABE",29,0,0
"3518","Guinea","LELOUMA","7/14/14",0,0,0.0953101798043249,0.113328685307003,"LELOUMA",29,0,0
"3520","Guinea","LOLA","7/14/14",0,0,0.00598207167754747,0.00598207167754747,"LOLA",29,0,0
"3522","Guinea","MACENTA","7/14/14",0,0,3.22198702193795,3.43644446571208,"MACENTA",29,0,0
"3524","Guinea","MALI","7/14/14",0,0,1.16938135955632,1.18784342239605,"MALI",29,0,0
"3526","Guinea","MAMOU","7/14/14",0,0,0.0198026272961797,0.0198026272961797,"MAMOU",29,0,0
"3528","Guinea","N'ZEREKORE","7/14/14",0,0,0.452348694007015,0.525911261184032,"NZEREKORE",29,0,0
"3530","Guinea","PITA","7/14/14",0,0,1.11185751541813,1.11841491596429,"PITA",29,0,0
"3532","Guinea","SIGUIRI","7/14/14",1,1,0,0,"SIGUIRI",29,0,0
"3534","Guinea","TELIMELE","7/14/14",0,0,0.246842339557666,0.322058257539267,"TELIMELE",29,0,0
"3536","Guinea","TOUGUE","7/14/14",0,0,0.0953101798043249,0.131028262406404,"TOUGUE",29,0,0
"3538","Guinea","YOMOU","7/14/14",0,0,1.70219939251541,1.7238374527426,"YOMOU",29,0,0
"3540","Liberia","BOMI","7/14/14",3,3,0,0,"BOMI",29,0,0
"3542","Liberia","BONG","7/14/14",5,4,1.27646899141695,1.33076914621106,"BONG",29,0,0
"3544","Liberia","GBARPOLU","7/14/14",0,0,0,0,"GBARPOLU",29,0,0
"3546","Liberia","GRAND BASSA","7/14/14",0,0,1.27536016820786,1.32971863725332,"GRAND BASSA",29,0,0
"3548","Liberia","GRAND CAPE MOUNT","7/14/14",0,0,0.150142658429719,0.160416721405905,"GRAND CAPE MOUNT",29,0,0
"3550","Liberia","GRAND GEDEH","7/14/14",0,0,0.148420005118273,0.148420005118273,"GRAND GEDEH",29,0,0
"3552","Liberia","GRAND KRU","7/14/14",0,0,0.131028262406404,0.131028262406404,"GRAND KRU",29,0,0
"3554","Liberia","LOFA","7/14/14",6,3,0.0276091129239415,0.0334265056381498,"LOFA",29,0,0
"3556","Liberia","MARGIBI","7/14/14",0,0,3.63756738097364,3.85012495053811,"MARGIBI",29,0,0
"3558","Liberia","MARYLAND","7/14/14",0,0,1.79175946922805,1.79175946922805,"MARYLAND",29,0,0
"3560","Liberia","MONTSERRADO","7/14/14",20,15,0.553865404156611,0.652299857254444,"MONTSERRADO",29,0,0
"3562","Liberia","NIMBA","7/14/14",2,2,2.17064465884951,2.17292411960691,"NIMBA",29,0,0
"3564","Liberia","RIVER GEE","7/14/14",0,0,0.131028262406404,0.131028262406404,"RIVER GEE",29,0,0
"3566","Liberia","RIVERCESS","7/14/14",1,1,4.46771192917287,4.47911976008003,"RIVERCESS",29,0,0
"3568","Liberia","SINOE","7/14/14",0,0,1.57691472072854,1.5810384379124,"SINOE",29,0,0
"3570","Sierra Leone","BO","7/14/14",4,4,1.46786517620207,1.71917899423979,"BO",29,0,0
"3572","Sierra Leone","BOMBALI","7/14/14",1,1,0.0592115262273345,0.0592115262273345,"BOMBALI",29,0,0
"3574","Sierra Leone","BONTHE","7/14/14",1,1,1.45861068558621,1.51731821147599,"BONTHE",29,0,0
"3576","Sierra Leone","KAILAHUN","7/14/14",38,36,0,0,"KAILAHUN",29,0,0
"3578","Sierra Leone","KAMBIA","7/14/14",0,0,0.0198026272961797,0.0198026272961797,"KAMBIA",29,0,0
"3580","Sierra Leone","KENEMA","7/14/14",31,31,1.45380356030428,1.51277248049139,"KENEMA",29,0,0
"3582","Sierra Leone","KOINADUGU","7/14/14",0,0,0.0392207131532813,0.0392207131532813,"KOINADUGU",29,0,0
"3584","Sierra Leone","KONO","7/14/14",0,0,0.0392205321015573,0.0392205321015573,"KONO",29,0,0
"3586","Sierra Leone","MOYAMBA","7/14/14",0,0,1.40118069319162,1.40609470434093,"MOYAMBA",29,0,0
"3588","Sierra Leone","PORT LOKO","7/14/14",0,0,0.741931876793354,0.741931876793354,"PORT LOKO",29,0,0
"3590","Sierra Leone","PUJEHUN","7/14/14",0,0,5.09375020080676,5.16490025310769,"PUJEHUN",29,0,0
"3592","Sierra Leone","TONKOLILI","7/14/14",0,0,1.12492959698548,1.1314021114911,"TONKOLILI",29,0,0
"3594","Sierra Leone","WESTERN AREA RURAL","7/14/14",1,1,0.0953100282592317,0.113328417396912,"WESTERN AREA RURAL",29,0,0
"3596","Sierra Leone","WESTERN AREA URBAN","7/14/14",1,1,0.693144116310291,1.09860820299982,"WESTERN AREA URBAN",29,0,0
"3598","Guinea","BEYLA","7/21/14",0,0,0.587786664902119,0.672944473242426,"BEYLA",30,0,0
"3600","Guinea","BOFFA","7/21/14",0,0,0.576573916333878,0.722640155720651,"BOFFA",30,0,0
"3602","Guinea","BOKE","7/21/14",0,0,2.94864066602014,2.94864066602014,"BOKE",30,0,0
"3604","Guinea","CONAKRY","7/21/14",18,18,0.29265835631526,0.482406644547596,"CONAKRY",30,0,0
"3606","Guinea","COYAH","7/21/14",0,0,0.350656871613169,0.53062825106217,"COYAH",30,0,0
"3608","Guinea","DABOLA","7/21/14",0,0,0,0,"DABOLA",30,0,0
"3610","Guinea","DALABA","7/21/14",0,0,0.231111720963387,0.246860077931526,"DALABA",30,0,0
"3612","Guinea","DINGUIRAYE","7/21/14",0,0,0,0,"DINGUIRAYE",30,0,0
"3614","Guinea","DUBREKA","7/21/14",0,0,2.89922137317315,3.47072344431077,"DUBREKA",30,0,0
"3616","Guinea","FARANAH","7/21/14",0,0,0,0,"FARANAH",30,0,0
"3618","Guinea","FORECARIAH","7/21/14",0,0,0.0769610411361284,0.0769610411361284,"FORECARIAH",30,0,0
"3620","Guinea","FRIA","7/21/14",0,0,0.350656871613169,0.53062825106217,"FRIA",30,0,0
"3622","Guinea","GAOUAL","7/21/14",0,0,0.29266961396282,0.307484699747961,"GAOUAL",30,0,0
"3624","Guinea","GUECKEDOU","7/21/14",19,8,0.588622602397263,0.673517332598832,"GUECKEDOU",30,0,0
"3626","Guinea","KANKAN","7/21/14",0,0,0,0,"KANKAN",30,0,0
"3628","Guinea","KEROUANE","7/21/14",0,0,0.587786664902119,0.672944473242426,"KEROUANE",30,0,0
"3630","Guinea","KINDIA","7/21/14",0,0,1.71199263110985,1.76129837228148,"KINDIA",30,0,0
"3632","Guinea","KISSIDOUGOU","7/21/14",0,0,0.587786664902119,0.672944473242426,"KISSIDOUGOU",30,0,0
"3634","Guinea","KOUBIA","7/21/14",0,0,3.09738592728049,3.18469837306661,"KOUBIA",30,0,0
"3636","Guinea","KOUNDARA","7/21/14",0,0,2.31055326264322,2.40514168131914,"KOUNDARA",30,0,0
"3638","Guinea","KOUROUSSA","7/21/14",1,1,0,0,"KOUROUSSA",30,0,0
"3640","Guinea","LABE","7/21/14",0,0,1.53039470509365,1.73342389221509,"LABE",30,0,0
"3642","Guinea","LELOUMA","7/21/14",0,0,0.29266961396282,0.307484699747961,"LELOUMA",30,0,0
"3644","Guinea","LOLA","7/21/14",0,0,0.00995033085316809,0.00995033085316809,"LOLA",30,0,0
"3646","Guinea","MACENTA","7/21/14",2,2,3.71737531650464,3.89495218739652,"MACENTA",30,0,0
"3648","Guinea","MALI","7/21/14",0,0,1.73342389221509,1.74745921033147,"MALI",30,0,0
"3650","Guinea","MAMOU","7/21/14",0,0,0.0769610411361284,0.0769610411361284,"MAMOU",30,0,0
"3652","Guinea","N'ZEREKORE","7/21/14",0,0,0.683096844706444,0.76080582903376,"NZEREKORE",30,0,0
"3654","Guinea","PITA","7/21/14",0,0,1.97685495290473,1.97962120639763,"PITA",30,0,0
"3656","Guinea","SIGUIRI","7/21/14",3,3,0,0,"SIGUIRI",30,0,0
"3658","Guinea","TELIMELE","7/21/14",0,0,1.7748850035506,1.82124143535923,"TELIMELE",30,0,0
"3660","Guinea","TOUGUE","7/21/14",0,0,0.392042087776024,0.431782416425538,"TOUGUE",30,0,0
"3662","Guinea","YOMOU","7/21/14",0,0,2.28340227357727,2.29958058397375,"YOMOU",30,0,0
"3664","Liberia","BOMI","7/21/14",18,17,0.0197982862200969,0.0197979087343294,"BOMI",30,0,0
"3666","Liberia","BONG","7/21/14",4,4,1.46508687068889,1.50138641024877,"BONG",30,0,0
"3668","Liberia","GBARPOLU","7/21/14",0,0,0.0217614917815127,0.0217614917815127,"GBARPOLU",30,0,0
"3670","Liberia","GRAND BASSA","7/21/14",2,2,1.46324698133026,1.4996116977272,"GRAND BASSA",30,0,0
"3672","Liberia","GRAND CAPE MOUNT","7/21/14",0,0,0.76220671649144,0.769181866835943,"GRAND CAPE MOUNT",30,0,0
"3674","Liberia","GRAND GEDEH","7/21/14",0,0,0.182321556793955,0.182321556793955,"GRAND GEDEH",30,0,0
"3676","Liberia","GRAND KRU","7/21/14",0,0,0.0769610411361284,0.0769610411361284,"GRAND KRU",30,0,0
"3678","Liberia","LOFA","7/21/14",33,29,0.0676385585477517,0.0750822899958823,"LOFA",30,0,0
"3680","Liberia","MARGIBI","7/21/14",3,3,4.04302095097054,4.17435308839829,"MARGIBI",30,0,0
"3682","Liberia","MARYLAND","7/21/14",0,0,1.6094379124341,1.6094379124341,"MARYLAND",30,0,0
"3684","Liberia","MONTSERRADO","7/21/14",26,25,0.751382041675,0.824135197361442,"MONTSERRADO",30,0,0
"3686","Liberia","NIMBA","7/21/14",0,0,2.56555646370657,2.56555646370657,"NIMBA",30,0,0
"3688","Liberia","RIVER GEE","7/21/14",0,0,0.0769610411361284,0.0769610411361284,"RIVER GEE",30,0,0
"3690","Liberia","RIVERCESS","7/21/14",0,0,4.6170651218768,4.6170651218768,"RIVERCESS",30,0,0
"3692","Liberia","SINOE","7/21/14",0,0,1.16315080980568,1.16315080980568,"SINOE",30,0,0
"3694","Sierra Leone","BO","7/21/14",5,5,1.3812665217849,1.66390953629266,"BO",30,0,0
"3696","Sierra Leone","BOMBALI","7/21/14",5,5,0.0806567046887976,0.0806567046887976,"BOMBALI",30,0,0
"3698","Sierra Leone","BONTHE","7/21/14",0,0,1.36608744409372,1.44455895072886,"BONTHE",30,0,0
"3700","Sierra Leone","KAILAHUN","7/21/14",37,30,1.09807585645844,1.09801852202446,"KAILAHUN",30,0,0
"3702","Sierra Leone","KAMBIA","7/21/14",0,0,0.0198026272961797,0.0198026272961797,"KAMBIA",30,0,0
"3704","Sierra Leone","KENEMA","7/21/14",46,46,1.37629621447442,1.45397883534145,"KENEMA",30,0,0
"3706","Sierra Leone","KOINADUGU","7/21/14",0,0,0.0582689081239758,0.0582689081239758,"KOINADUGU",30,0,0
"3708","Sierra Leone","KONO","7/21/14",0,0,0.0953097518638335,0.0953097518638335,"KONO",30,0,0
"3710","Sierra Leone","MOYAMBA","7/21/14",4,4,1.40608556798819,1.41097553519481,"MOYAMBA",30,0,0
"3712","Sierra Leone","PORT LOKO","7/21/14",1,1,0.751409654711496,0.751409654711496,"PORT LOKO",30,0,0
"3714","Sierra Leone","PUJEHUN","7/21/14",0,0,4.96982024399633,5.06903626897073,"PUJEHUN",30,0,0
"3716","Sierra Leone","TONKOLILI","7/21/14",0,0,1.40609698841607,1.41098697371026,"TONKOLILI",30,0,0
"3718","Sierra Leone","WESTERN AREA RURAL","7/21/14",0,0,0.0953100282592317,0.0953099524866766,"WESTERN AREA RURAL",30,0,0
"3720","Sierra Leone","WESTERN AREA URBAN","7/21/14",5,5,0.693141562761739,0.693141562761739,"WESTERN AREA URBAN",30,0,0
"3722","Guinea","BEYLA","7/28/14",0,0,0.732367893713227,0.908258560176891,"BEYLA",31,0,0
"3724","Guinea","BOFFA","7/28/14",0,0,0.631229638691624,0.8836924745728,"BOFFA",31,0,0
"3726","Guinea","BOKE","7/28/14",0,0,3.00568260440716,3.00568260440716,"BOKE",31,0,0
"3728","Guinea","CONAKRY","7/28/14",1,1,0.262353887253215,0.609742031732951,"CONAKRY",31,0,0
"3730","Guinea","COYAH","7/28/14",0,0,0.350656871613169,0.672944473242426,"COYAH",31,0,0
"3732","Guinea","DABOLA","7/28/14",0,0,0,0,"DABOLA",31,0,0
"3734","Guinea","DALABA","7/28/14",0,0,0.336472236621213,0.336472236621213,"DALABA",31,0,0
"3736","Guinea","DINGUIRAYE","7/28/14",0,0,0.0392207131532813,0.0392205165819376,"DINGUIRAYE",31,0,0
"3738","Guinea","DUBREKA","7/28/14",0,0,2.79239134953596,3.76861442213279,"DUBREKA",31,0,0
"3740","Guinea","FARANAH","7/28/14",0,0,0,0,"FARANAH",31,0,0
"3742","Guinea","FORECARIAH","7/28/14",0,0,0.113328685307003,0.113328685307003,"FORECARIAH",31,0,0
"3744","Guinea","FRIA","7/28/14",0,0,0.405465108108164,0.712949807856125,"FRIA",31,0,0
"3746","Guinea","GAOUAL","7/28/14",0,0,0.494696241836107,0.518793793415167,"GAOUAL",31,0,0
"3748","Guinea","GUECKEDOU","7/28/14",16,3,0.724322526768261,0.893064931537394,"GUECKEDOU",31,0,0
"3750","Guinea","KANKAN","7/28/14",0,0,0.0198026272961797,0.0392207131532813,"KANKAN",31,0,0
"3752","Guinea","KEROUANE","7/28/14",0,0,1.11841491596429,1.49065437644413,"KEROUANE",31,0,0
"3754","Guinea","KINDIA","7/28/14",0,0,2.03339562033319,2.10169014805602,"KINDIA",31,0,0
"3756","Guinea","KISSIDOUGOU","7/28/14",0,0,0.732367893713227,0.908258560176891,"KISSIDOUGOU",31,0,0
"3758","Guinea","KOUBIA","7/28/14",0,0,3.56388296393925,3.67173329527897,"KOUBIA",31,0,0
