Country,District,Week,ConfirmedCount,FOI__1,WeekID,DistrictID
Guinea,KOUROUSSA,3/17/15,0,0,11,KOUROUSSA
Guinea,LABE,3/17/15,0,0,11,LABE
Guinea,LELOUMA,3/17/15,0,0,11,LELOUMA
Guinea,LOLA,3/17/15,0,0,11,LOLA
Guinea,MALI,3/17/15,0,0,11,MALI
Guinea,MAMOU,3/17/15,0,0,11,MAMOU
Guinea,NZEREKORE,3/17/15,0,0,11,NZEREKORE
Guinea,PITA,3/17/15,0,0,11,PITA
Guinea,SIGUIRI,3/17/15,0,0,11,SIGUIRI
Guinea,TELIMELE,3/17/15,0,0,11,TELIMELE
Guinea,TOUGUE,3/17/15,0,0,11,TOUGUE
Guinea,YOMOU,3/17/15,0,0,11,YOMOU
Liberia,BOMI,3/17/15,0,0,11,BOMI
Liberia,BONG,3/17/15,0,0,11,BONG
Liberia,GBARPOLU,3/17/15,0,0,11,GBARPOLU
Liberia,GRAND BASSA,3/17/15,0,0,11,GRANDBASSA
Liberia,GRAND CAPE MOUNT,3/17/15,0,0,11,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,3/17/15,0,0,11,GRANDGEDEH
Liberia,GRAND KRU,3/17/15,0,0,11,GRANDKRU
Liberia,MARGIBI,3/17/15,0,0,11,MARGIBI
Liberia,MARYLAND,3/17/15,0,0,11,MARYLAND
Liberia,MONTSERRADO,3/17/15,0,0,11,MONTSERRADO
Liberia,NIMBA,3/17/15,0,0,11,NIMBA
Liberia,RIVER GEE,3/17/15,0,0,11,RIVERGEE
Liberia,RIVERCESS,3/17/15,0,0,11,RIVERCESS
Liberia,SINOE,3/17/15,0,0,11,SINOE
Sierra Leone,BO,3/17/15,0,0,11,BO
Sierra Leone,BOMBALI,3/17/15,0,0,11,BOMBALI
Sierra Leone,BONTHE,3/17/15,0,0,11,BONTHE
Sierra Leone,KAILAHUN,3/17/15,0,0.5,11,KAILAHUN
Sierra Leone,KAMBIA,3/17/15,0,0,11,KAMBIA
Sierra Leone,KENEMA,3/17/15,0,0,11,KENEMA
Sierra Leone,KOINADUGU,3/17/15,0,0,11,KOINADUGU
Sierra Leone,KONO,3/17/15,0,0,11,KONO
Sierra Leone,MOYAMBA,3/17/15,0,0,11,MOYAMBA
Sierra Leone,PORT LOKO,3/17/15,0,0,11,PORTLOKO
Sierra Leone,PUJEHUN,3/17/15,0,0,11,PUJEHUN
Sierra Leone,TONKOLILI,3/17/15,0,0,11,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,3/17/15,0,0,11,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,3/17/15,0,0,11,WESTERNAREAURBAN
Guinea,BEYLA,3/24/15,0,0,12,BEYLA
Guinea,BOFFA,3/24/15,0,0,12,BOFFA
Guinea,BOKE,3/24/15,0,1.2,12,BOKE
Guinea,COYAH,3/24/15,0,0,12,COYAH
Guinea,DALABA,3/24/15,0,0,12,DALABA
Guinea,DINGUIRAYE,3/24/15,0,0,12,DINGUIRAYE
Guinea,DUBREKA,3/24/15,0,2.4,12,DUBREKA
Guinea,FARANAH,3/24/15,0,0,12,FARANAH
Guinea,FORECARIAH,3/24/15,0,0,12,FORECARIAH
Guinea,FRIA,3/24/15,0,0,12,FRIA
Guinea,GAOUAL,3/24/15,0,0,12,GAOUAL
Guinea,KANKAN,3/24/15,0,0,12,KANKAN
Guinea,KEROUANE,3/24/15,0,0,12,KEROUANE
Guinea,KINDIA,3/24/15,0,0,12,KINDIA
Guinea,KISSIDOUGOU,3/24/15,0,0,12,KISSIDOUGOU
Guinea,KOUBIA,3/24/15,0,0,12,KOUBIA
Guinea,KOUNDARA,3/24/15,0,0,12,KOUNDARA
Guinea,KOUROUSSA,3/24/15,0,0,12,KOUROUSSA
Guinea,LABE,3/24/15,0,0,12,LABE
Guinea,LELOUMA,3/24/15,0,0,12,LELOUMA
Guinea,LOLA,3/24/15,0,0,12,LOLA
Guinea,MALI,3/24/15,0,0.1,12,MALI
Guinea,MAMOU,3/24/15,0,0,12,MAMOU
Guinea,NZEREKORE,3/24/15,0,0,12,NZEREKORE
Guinea,PITA,3/24/15,0,0,12,PITA
Guinea,SIGUIRI,3/24/15,0,0,12,SIGUIRI
Guinea,TELIMELE,3/24/15,0,0,12,TELIMELE
Guinea,TOUGUE,3/24/15,0,0,12,TOUGUE
Guinea,YOMOU,3/24/15,0,0,12,YOMOU
Liberia,BOMI,3/24/15,0,0.2,12,BOMI
Liberia,BONG,3/24/15,0,0,12,BONG
Liberia,GBARPOLU,3/24/15,0,0,12,GBARPOLU
Liberia,GRAND BASSA,3/24/15,0,0,12,GRANDBASSA
Liberia,GRAND CAPE MOUNT,3/24/15,0,0,12,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,3/24/15,0,0,12,GRANDGEDEH
Liberia,GRAND KRU,3/24/15,0,0,12,GRANDKRU
Liberia,LOFA,3/24/15,0,0,12,LOFA
Liberia,MARYLAND,3/24/15,0,0,12,MARYLAND
Liberia,MONTSERRADO,3/24/15,0,0,12,MONTSERRADO
Liberia,NIMBA,3/24/15,0,0,12,NIMBA
Liberia,RIVER GEE,3/24/15,0,0,12,RIVERGEE
Liberia,RIVERCESS,3/24/15,0,0,12,RIVERCESS
Liberia,SINOE,3/24/15,0,0,12,SINOE
Sierra Leone,BO,3/24/15,0,0,12,BO
Sierra Leone,BOMBALI,3/24/15,0,0,12,BOMBALI
Sierra Leone,BONTHE,3/24/15,0,0,12,BONTHE
Sierra Leone,KAILAHUN,3/24/15,0,0.6,12,KAILAHUN
Sierra Leone,KAMBIA,3/24/15,0,0,12,KAMBIA
Sierra Leone,KENEMA,3/24/15,0,0,12,KENEMA
Sierra Leone,KOINADUGU,3/24/15,0,0,12,KOINADUGU
Sierra Leone,KONO,3/24/15,0,0,12,KONO
Sierra Leone,MOYAMBA,3/24/15,0,0,12,MOYAMBA
Sierra Leone,PORT LOKO,3/24/15,0,0,12,PORTLOKO
Sierra Leone,PUJEHUN,3/24/15,0,0,12,PUJEHUN
Sierra Leone,TONKOLILI,3/24/15,0,0,12,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,3/24/15,0,0,12,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,3/24/15,0,0,12,WESTERNAREAURBAN
Guinea,BEYLA,3/31/15,0,0,13,BEYLA
Guinea,BOFFA,3/31/15,0,0,13,BOFFA
Guinea,BOKE,3/31/15,0,1.9,13,BOKE
Guinea,COYAH,3/31/15,0,0,13,COYAH
Guinea,DABOLA,3/31/15,0,0,13,DABOLA
Guinea,DALABA,3/31/15,0,0,13,DALABA
Guinea,DINGUIRAYE,3/31/15,0,0,13,DINGUIRAYE
Guinea,DUBREKA,3/31/15,0,2.7,13,DUBREKA
Guinea,FARANAH,3/31/15,0,0,13,FARANAH
Guinea,FORECARIAH,3/31/15,0,0,13,FORECARIAH
Guinea,FRIA,3/31/15,0,0,13,FRIA
Guinea,GAOUAL,3/31/15,0,0,13,GAOUAL
Guinea,KANKAN,3/31/15,0,0,13,KANKAN
Guinea,KEROUANE,3/31/15,0,0,13,KEROUANE
Guinea,KINDIA,3/31/15,0,0.1,13,KINDIA
Guinea,KISSIDOUGOU,3/31/15,0,0,13,KISSIDOUGOU
Guinea,KOUBIA,3/31/15,0,0,13,KOUBIA
Guinea,KOUNDARA,3/31/15,0,0,13,KOUNDARA
Guinea,KOUROUSSA,3/31/15,0,0,13,KOUROUSSA
Guinea,LABE,3/31/15,0,0,13,LABE
Guinea,LELOUMA,3/31/15,0,0,13,LELOUMA
Guinea,LOLA,3/31/15,0,0,13,LOLA
Guinea,MALI,3/31/15,0,0.1,13,MALI
Guinea,MAMOU,3/31/15,0,0,13,MAMOU
Guinea,NZEREKORE,3/31/15,0,0,13,NZEREKORE
Guinea,PITA,3/31/15,0,0,13,PITA
Guinea,TELIMELE,3/31/15,0,0,13,TELIMELE
Guinea,TOUGUE,3/31/15,0,0,13,TOUGUE
Guinea,YOMOU,3/31/15,0,0,13,YOMOU
Liberia,BOMI,3/31/15,0,0.2,13,BOMI
Liberia,BONG,3/31/15,0,0,13,BONG
Liberia,GBARPOLU,3/31/15,0,0,13,GBARPOLU
Liberia,GRAND BASSA,3/31/15,0,0,13,GRANDBASSA
Liberia,GRAND CAPE MOUNT,3/31/15,0,0,13,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,3/31/15,0,0,13,GRANDGEDEH
Liberia,GRAND KRU,3/31/15,0,0,13,GRANDKRU
Liberia,MARGIBI,3/31/15,0,0,13,MARGIBI
Liberia,MARYLAND,3/31/15,0,0,13,MARYLAND
Liberia,MONTSERRADO,3/31/15,0,0,13,MONTSERRADO
Liberia,NIMBA,3/31/15,0,0,13,NIMBA
Liberia,RIVER GEE,3/31/15,0,0,13,RIVERGEE
Liberia,RIVERCESS,3/31/15,0,0,13,RIVERCESS
Liberia,SINOE,3/31/15,0,0,13,SINOE
Sierra Leone,BO,3/31/15,0,0,13,BO
Sierra Leone,BOMBALI,3/31/15,0,0,13,BOMBALI
Sierra Leone,BONTHE,3/31/15,0,0,13,BONTHE
Sierra Leone,KAILAHUN,3/31/15,0,0.6,13,KAILAHUN
Sierra Leone,KAMBIA,3/31/15,0,0,13,KAMBIA
Sierra Leone,KENEMA,3/31/15,0,0,13,KENEMA
Sierra Leone,KOINADUGU,3/31/15,0,0,13,KOINADUGU
Sierra Leone,KONO,3/31/15,0,0,13,KONO
Sierra Leone,MOYAMBA,3/31/15,0,0,13,MOYAMBA
Sierra Leone,PORT LOKO,3/31/15,0,0,13,PORTLOKO
Sierra Leone,PUJEHUN,3/31/15,0,0,13,PUJEHUN
Sierra Leone,TONKOLILI,3/31/15,0,0,13,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,3/31/15,0,0,13,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,3/31/15,0,0,13,WESTERNAREAURBAN
Guinea,BEYLA,4/7/15,0,0,14,BEYLA
Guinea,BOFFA,4/7/15,0,0,14,BOFFA
Guinea,BOKE,4/7/15,0,2.7,14,BOKE
Guinea,COYAH,4/7/15,0,0,14,COYAH
Guinea,DABOLA,4/7/15,0,0,14,DABOLA
Guinea,DALABA,4/7/15,0,0,14,DALABA
Guinea,DINGUIRAYE,4/7/15,0,0,14,DINGUIRAYE
Guinea,DUBREKA,4/7/15,0,3.6,14,DUBREKA
Guinea,FARANAH,4/7/15,0,0,14,FARANAH
Guinea,FORECARIAH,4/7/15,0,0,14,FORECARIAH
Guinea,FRIA,4/7/15,0,0,14,FRIA
Guinea,GAOUAL,4/7/15,0,0,14,GAOUAL
Guinea,KANKAN,4/7/15,0,0,14,KANKAN
Guinea,KEROUANE,4/7/15,0,0,14,KEROUANE
Guinea,KINDIA,4/7/15,0,0.1,14,KINDIA
Guinea,KISSIDOUGOU,4/7/15,0,0,14,KISSIDOUGOU
Guinea,KOUBIA,4/7/15,0,0,14,KOUBIA
Guinea,KOUNDARA,4/7/15,0,0,14,KOUNDARA
Guinea,KOUROUSSA,4/7/15,0,0,14,KOUROUSSA
Guinea,LABE,4/7/15,0,0,14,LABE
Guinea,LELOUMA,4/7/15,0,0,14,LELOUMA
Guinea,LOLA,4/7/15,0,0,14,LOLA
Guinea,MACENTA,4/7/15,0,0.199926244,14,MACENTA
Guinea,MALI,4/7/15,0,0.1,14,MALI
Guinea,MAMOU,4/7/15,0,0,14,MAMOU
Guinea,NZEREKORE,4/7/15,0,0,14,NZEREKORE
Guinea,PITA,4/7/15,0,0,14,PITA
Guinea,SIGUIRI,4/7/15,0,0,14,SIGUIRI
Guinea,TELIMELE,4/7/15,0,0,14,TELIMELE
Guinea,TOUGUE,4/7/15,0,0,14,TOUGUE
Guinea,YOMOU,4/7/15,0,0,14,YOMOU
Liberia,BOMI,4/7/15,0,0.2,14,BOMI
Liberia,BONG,4/7/15,0,0,14,BONG
Liberia,GBARPOLU,4/7/15,0,0,14,GBARPOLU
Liberia,GRAND BASSA,4/7/15,0,0,14,GRANDBASSA
Liberia,GRAND CAPE MOUNT,4/7/15,0,0,14,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,4/7/15,0,0,14,GRANDGEDEH
Liberia,GRAND KRU,4/7/15,0,0,14,GRANDKRU
Liberia,LOFA,4/7/15,0,0,14,LOFA
Liberia,MARGIBI,4/7/15,0,0,14,MARGIBI
Liberia,MARYLAND,4/7/15,0,0,14,MARYLAND
Liberia,MONTSERRADO,4/7/15,0,0,14,MONTSERRADO
Liberia,NIMBA,4/7/15,0,0,14,NIMBA
Liberia,RIVER GEE,4/7/15,0,0,14,RIVERGEE
Liberia,RIVERCESS,4/7/15,0,0,14,RIVERCESS
Liberia,SINOE,4/7/15,0,0,14,SINOE
Sierra Leone,BO,4/7/15,0,0,14,BO
Sierra Leone,BOMBALI,4/7/15,0,0,14,BOMBALI
Sierra Leone,BONTHE,4/7/15,0,0,14,BONTHE
Sierra Leone,KAILAHUN,4/7/15,0,0.5,14,KAILAHUN
Sierra Leone,KAMBIA,4/7/15,0,0,14,KAMBIA
Sierra Leone,KENEMA,4/7/15,0,0,14,KENEMA
Sierra Leone,KOINADUGU,4/7/15,0,0,14,KOINADUGU
Sierra Leone,KONO,4/7/15,0,0,14,KONO
Sierra Leone,MOYAMBA,4/7/15,0,0,14,MOYAMBA
Sierra Leone,PORT LOKO,4/7/15,0,0,14,PORTLOKO
Sierra Leone,PUJEHUN,4/7/15,0,0,14,PUJEHUN
Sierra Leone,TONKOLILI,4/7/15,0,0,14,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,4/7/15,0,0,14,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,4/7/15,0,0,14,WESTERNAREAURBAN
Guinea,BEYLA,4/14/15,0,0,15,BEYLA
Guinea,BOFFA,4/14/15,0,0,15,BOFFA
Guinea,BOKE,4/14/15,0,2.5,15,BOKE
Guinea,COYAH,4/14/15,0,0,15,COYAH
Guinea,DABOLA,4/14/15,0,0,15,DABOLA
Guinea,DALABA,4/14/15,0,0,15,DALABA
Guinea,DINGUIRAYE,4/14/15,0,0,15,DINGUIRAYE
Guinea,DUBREKA,4/14/15,0,3.6,15,DUBREKA
Guinea,FARANAH,4/14/15,0,0,15,FARANAH
Guinea,FORECARIAH,4/14/15,0,0,15,FORECARIAH
Guinea,FRIA,4/14/15,0,0,15,FRIA
Guinea,GAOUAL,4/14/15,0,0,15,GAOUAL
Guinea,KANKAN,4/14/15,0,0,15,KANKAN
Guinea,KEROUANE,4/14/15,0,0,15,KEROUANE
Guinea,KINDIA,4/14/15,0,0.1,15,KINDIA
Guinea,KISSIDOUGOU,4/14/15,0,0,15,KISSIDOUGOU
Guinea,KOUBIA,4/14/15,0,0,15,KOUBIA
Guinea,KOUNDARA,4/14/15,0,0,15,KOUNDARA
Guinea,KOUROUSSA,4/14/15,0,0,15,KOUROUSSA
Guinea,LABE,4/14/15,0,0,15,LABE
Guinea,LELOUMA,4/14/15,0,0,15,LELOUMA
Guinea,LOLA,4/14/15,0,0,15,LOLA
Guinea,MACENTA,4/14/15,0,0.199926244,15,MACENTA
Guinea,MALI,4/14/15,0,0,15,MALI
Guinea,MAMOU,4/14/15,0,0,15,MAMOU
Guinea,NZEREKORE,4/14/15,0,0,15,NZEREKORE
Guinea,PITA,4/14/15,0,0,15,PITA
Guinea,SIGUIRI,4/14/15,0,0,15,SIGUIRI
Guinea,TELIMELE,4/14/15,0,0,15,TELIMELE
Guinea,TOUGUE,4/14/15,0,0,15,TOUGUE
Guinea,YOMOU,4/14/15,0,0,15,YOMOU
Liberia,BOMI,4/14/15,0,0,15,BOMI
Liberia,BONG,4/14/15,0,0,15,BONG
Liberia,GBARPOLU,4/14/15,0,0,15,GBARPOLU
Liberia,GRAND BASSA,4/14/15,0,0,15,GRANDBASSA
Liberia,GRAND CAPE MOUNT,4/14/15,0,0,15,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,4/14/15,0,0,15,GRANDGEDEH
Liberia,GRAND KRU,4/14/15,0,0,15,GRANDKRU
Liberia,LOFA,4/14/15,0,0,15,LOFA
Liberia,MARGIBI,4/14/15,0,0,15,MARGIBI
Liberia,MARYLAND,4/14/15,0,0,15,MARYLAND
Liberia,MONTSERRADO,4/14/15,0,0,15,MONTSERRADO
Liberia,NIMBA,4/14/15,0,0,15,NIMBA
Liberia,RIVER GEE,4/14/15,0,0,15,RIVERGEE
Liberia,RIVERCESS,4/14/15,0,0,15,RIVERCESS
Liberia,SINOE,4/14/15,0,0,15,SINOE
Sierra Leone,BO,4/14/15,0,0,15,BO
Sierra Leone,BOMBALI,4/14/15,0,0,15,BOMBALI
Sierra Leone,BONTHE,4/14/15,0,0,15,BONTHE
Sierra Leone,KAILAHUN,4/14/15,0,0.2,15,KAILAHUN
Sierra Leone,KAMBIA,4/14/15,0,0,15,KAMBIA
Sierra Leone,KENEMA,4/14/15,0,0,15,KENEMA
Sierra Leone,KOINADUGU,4/14/15,0,0,15,KOINADUGU
Sierra Leone,KONO,4/14/15,0,0,15,KONO
Sierra Leone,MOYAMBA,4/14/15,0,0,15,MOYAMBA
Sierra Leone,PORT LOKO,4/14/15,0,0,15,PORTLOKO
Sierra Leone,PUJEHUN,4/14/15,0,0,15,PUJEHUN
Sierra Leone,TONKOLILI,4/14/15,0,0,15,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,4/14/15,0,0,15,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,4/14/15,0,0,15,WESTERNAREAURBAN
Guinea,BEYLA,4/21/15,0,0,16,BEYLA
Guinea,BOFFA,4/21/15,0,0,16,BOFFA
Guinea,BOKE,4/21/15,0,1.9,16,BOKE
Guinea,COYAH,4/21/15,0,0,16,COYAH
Guinea,DABOLA,4/21/15,0,0,16,DABOLA
Guinea,DALABA,4/21/15,0,0,16,DALABA
Guinea,DINGUIRAYE,4/21/15,0,0,16,DINGUIRAYE
Guinea,DUBREKA,4/21/15,0,3.4,16,DUBREKA
Guinea,FARANAH,4/21/15,0,0,16,FARANAH
Guinea,FORECARIAH,4/21/15,0,0,16,FORECARIAH
Guinea,FRIA,4/21/15,0,0,16,FRIA
Guinea,GAOUAL,4/21/15,0,0,16,GAOUAL
Guinea,KANKAN,4/21/15,0,0,16,KANKAN
Guinea,KEROUANE,4/21/15,0,0,16,KEROUANE
Guinea,KINDIA,4/21/15,0,0,16,KINDIA
Guinea,KISSIDOUGOU,4/21/15,0,0,16,KISSIDOUGOU
Guinea,KOUBIA,4/21/15,0,0,16,KOUBIA
Guinea,KOUNDARA,4/21/15,0,0,16,KOUNDARA
Guinea,KOUROUSSA,4/21/15,0,0,16,KOUROUSSA
Guinea,LABE,4/21/15,0,0,16,LABE
Guinea,LELOUMA,4/21/15,0,0,16,LELOUMA
Guinea,LOLA,4/21/15,0,0,16,LOLA
Guinea,MACENTA,4/21/15,0,0,16,MACENTA
Guinea,MALI,4/21/15,0,0,16,MALI
Guinea,MAMOU,4/21/15,0,0,16,MAMOU
Guinea,NZEREKORE,4/21/15,0,0,16,NZEREKORE
Guinea,PITA,4/21/15,0,0,16,PITA
Guinea,SIGUIRI,4/21/15,0,0,16,SIGUIRI
Guinea,TELIMELE,4/21/15,0,0,16,TELIMELE
Guinea,TOUGUE,4/21/15,0,0,16,TOUGUE
Guinea,YOMOU,4/21/15,0,0,16,YOMOU
Liberia,BOMI,4/21/15,0,0,16,BOMI
Liberia,BONG,4/21/15,0,0,16,BONG
Liberia,GBARPOLU,4/21/15,0,0,16,GBARPOLU
Liberia,GRAND BASSA,4/21/15,0,0,16,GRANDBASSA
Liberia,GRAND CAPE MOUNT,4/21/15,0,0,16,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,4/21/15,0,0,16,GRANDGEDEH
Liberia,GRAND KRU,4/21/15,0,0,16,GRANDKRU
Liberia,LOFA,4/21/15,0,0,16,LOFA
Liberia,MARGIBI,4/21/15,0,0,16,MARGIBI
Liberia,MARYLAND,4/21/15,0,0,16,MARYLAND
Liberia,MONTSERRADO,4/21/15,0,0,16,MONTSERRADO
Liberia,NIMBA,4/21/15,0,0,16,NIMBA
Liberia,RIVER GEE,4/21/15,0,0,16,RIVERGEE
Liberia,RIVERCESS,4/21/15,0,0,16,RIVERCESS
Liberia,SINOE,4/21/15,0,0,16,SINOE
Sierra Leone,BO,4/21/15,0,0,16,BO
Sierra Leone,BOMBALI,4/21/15,0,0,16,BOMBALI
Sierra Leone,BONTHE,4/21/15,0,0,16,BONTHE
Sierra Leone,KAILAHUN,4/21/15,0,0,16,KAILAHUN
Sierra Leone,KAMBIA,4/21/15,0,0,16,KAMBIA
Sierra Leone,KENEMA,4/21/15,0,0,16,KENEMA
Sierra Leone,KOINADUGU,4/21/15,0,0,16,KOINADUGU
Sierra Leone,KONO,4/21/15,0,0,16,KONO
Sierra Leone,MOYAMBA,4/21/15,0,0,16,MOYAMBA
Sierra Leone,PORT LOKO,4/21/15,0,0,16,PORTLOKO
Sierra Leone,PUJEHUN,4/21/15,0,0,16,PUJEHUN
Sierra Leone,TONKOLILI,4/21/15,0,0,16,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,4/21/15,0,0,16,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,4/21/15,0,0,16,WESTERNAREAURBAN
Guinea,BEYLA,4/28/15,0,0,17,BEYLA
Guinea,BOFFA,4/28/15,0,0,17,BOFFA
Guinea,BOKE,4/28/15,0,1.1,17,BOKE
Guinea,CONAKRY,4/28/15,0,0,17,CONAKRY
Guinea,COYAH,4/28/15,0,0,17,COYAH
Guinea,DABOLA,4/28/15,0,0,17,DABOLA
Guinea,DALABA,4/28/15,0,0,17,DALABA
Guinea,DINGUIRAYE,4/28/15,0,0,17,DINGUIRAYE
Guinea,DUBREKA,4/28/15,0,1.8,17,DUBREKA
Guinea,FARANAH,4/28/15,0,0,17,FARANAH
Guinea,FORECARIAH,4/28/15,0,0,17,FORECARIAH
Guinea,FRIA,4/28/15,0,0,17,FRIA
Guinea,GAOUAL,4/28/15,0,0,17,GAOUAL
Guinea,KANKAN,4/28/15,0,0,17,KANKAN
Guinea,KEROUANE,4/28/15,0,0,17,KEROUANE
Guinea,KINDIA,4/28/15,0,0,17,KINDIA
Guinea,KISSIDOUGOU,4/28/15,0,0,17,KISSIDOUGOU
Guinea,KOUBIA,4/28/15,0,0,17,KOUBIA
Guinea,KOUNDARA,4/28/15,0,0,17,KOUNDARA
Guinea,KOUROUSSA,4/28/15,0,0,17,KOUROUSSA
Guinea,LABE,4/28/15,0,0,17,LABE
Guinea,LELOUMA,4/28/15,0,0,17,LELOUMA
Guinea,LOLA,4/28/15,0,0,17,LOLA
Guinea,MACENTA,4/28/15,0,0.099963122,17,MACENTA
Guinea,MALI,4/28/15,0,0,17,MALI
Guinea,MAMOU,4/28/15,0,0,17,MAMOU
Guinea,NZEREKORE,4/28/15,0,0,17,NZEREKORE
Guinea,PITA,4/28/15,0,0,17,PITA
Guinea,SIGUIRI,4/28/15,0,0,17,SIGUIRI
Guinea,TELIMELE,4/28/15,0,0,17,TELIMELE
Guinea,TOUGUE,4/28/15,0,0,17,TOUGUE
Guinea,YOMOU,4/28/15,0,0,17,YOMOU
Liberia,BOMI,4/28/15,0,0,17,BOMI
Liberia,BONG,4/28/15,0,0,17,BONG
Liberia,GBARPOLU,4/28/15,0,0,17,GBARPOLU
Liberia,GRAND BASSA,4/28/15,0,0,17,GRANDBASSA
Liberia,GRAND CAPE MOUNT,4/28/15,0,0,17,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,4/28/15,0,0,17,GRANDGEDEH
Liberia,GRAND KRU,4/28/15,0,0,17,GRANDKRU
Liberia,MARGIBI,4/28/15,0,0,17,MARGIBI
Liberia,MARYLAND,4/28/15,0,0,17,MARYLAND
Liberia,MONTSERRADO,4/28/15,0,0,17,MONTSERRADO
Liberia,NIMBA,4/28/15,0,0,17,NIMBA
Liberia,RIVER GEE,4/28/15,0,0,17,RIVERGEE
Liberia,RIVERCESS,4/28/15,0,0,17,RIVERCESS
Liberia,SINOE,4/28/15,0,0,17,SINOE
Sierra Leone,BO,4/28/15,0,0,17,BO
Sierra Leone,BOMBALI,4/28/15,0,0,17,BOMBALI
Sierra Leone,BONTHE,4/28/15,0,0,17,BONTHE
Sierra Leone,KAILAHUN,4/28/15,0,0,17,KAILAHUN
Sierra Leone,KAMBIA,4/28/15,0,0,17,KAMBIA
Sierra Leone,KENEMA,4/28/15,0,0,17,KENEMA
Sierra Leone,KOINADUGU,4/28/15,0,0,17,KOINADUGU
Sierra Leone,KONO,4/28/15,0,0,17,KONO
Sierra Leone,MOYAMBA,4/28/15,0,0,17,MOYAMBA
Sierra Leone,PORT LOKO,4/28/15,0,0,17,PORTLOKO
Sierra Leone,PUJEHUN,4/28/15,0,0,17,PUJEHUN
Sierra Leone,TONKOLILI,4/28/15,0,0,17,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,4/28/15,0,0,17,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,4/28/15,0,0,17,WESTERNAREAURBAN
Guinea,BEYLA,5/5/15,0,0,18,BEYLA
Guinea,BOFFA,5/5/15,0,0,18,BOFFA
Guinea,BOKE,5/5/15,0,0.2,18,BOKE
Guinea,CONAKRY,5/5/15,0,0,18,CONAKRY
Guinea,COYAH,5/5/15,0,0,18,COYAH
Guinea,DABOLA,5/5/15,0,0,18,DABOLA
Guinea,DALABA,5/5/15,0,0,18,DALABA
Guinea,DINGUIRAYE,5/5/15,0,0,18,DINGUIRAYE
Guinea,DUBREKA,5/5/15,0,1.9,18,DUBREKA
Guinea,FARANAH,5/5/15,0,0,18,FARANAH
Guinea,FORECARIAH,5/5/15,0,0,18,FORECARIAH
Guinea,FRIA,5/5/15,0,0,18,FRIA
Guinea,GAOUAL,5/5/15,0,0,18,GAOUAL
Guinea,KANKAN,5/5/15,0,0,18,KANKAN
Guinea,KEROUANE,5/5/15,0,0,18,KEROUANE
Guinea,KINDIA,5/5/15,0,0,18,KINDIA
Guinea,KISSIDOUGOU,5/5/15,0,0,18,KISSIDOUGOU
Guinea,KOUBIA,5/5/15,0,0,18,KOUBIA
Guinea,KOUNDARA,5/5/15,0,0,18,KOUNDARA
Guinea,KOUROUSSA,5/5/15,0,0,18,KOUROUSSA
Guinea,LABE,5/5/15,0,0,18,LABE
Guinea,LELOUMA,5/5/15,0,0,18,LELOUMA
Guinea,LOLA,5/5/15,0,0,18,LOLA
Guinea,MACENTA,5/5/15,0,0.199926244,18,MACENTA
Guinea,MALI,5/5/15,0,0,18,MALI
Guinea,MAMOU,5/5/15,0,0,18,MAMOU
Guinea,NZEREKORE,5/5/15,0,0,18,NZEREKORE
Guinea,PITA,5/5/15,0,0,18,PITA
Guinea,SIGUIRI,5/5/15,0,0,18,SIGUIRI
Guinea,TELIMELE,5/5/15,0,0,18,TELIMELE
Guinea,TOUGUE,5/5/15,0,0,18,TOUGUE
Guinea,YOMOU,5/5/15,0,0,18,YOMOU
Liberia,BOMI,5/5/15,0,0,18,BOMI
Liberia,BONG,5/5/15,0,0,18,BONG
Liberia,GBARPOLU,5/5/15,0,0,18,GBARPOLU
Liberia,GRAND BASSA,5/5/15,0,0,18,GRANDBASSA
Liberia,GRAND CAPE MOUNT,5/5/15,0,0,18,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,5/5/15,0,0,18,GRANDGEDEH
Liberia,GRAND KRU,5/5/15,0,0,18,GRANDKRU
Liberia,MARGIBI,5/5/15,0,0.299988428,18,MARGIBI
Liberia,MARYLAND,5/5/15,0,0,18,MARYLAND
Liberia,NIMBA,5/5/15,0,0,18,NIMBA
Liberia,RIVER GEE,5/5/15,0,0,18,RIVERGEE
