"","Country","DistrictName","Week","Probable","Confirmed","ConfirmedFOI","ProbableFOI","DistrictID","WeekID","ProbableCumulative","ConfirmedCumulative","PopulationSize"
"7050","Sierra Leone","KAMBIA","1/26/15",6,6,0.788173931628378,0.788153228628832,"KAMBIA",56,0,0,342607
"7052","Sierra Leone","KENEMA","1/26/15",4,4,2.07243988537286,2.50475253532647,"KENEMA",56,0,0,630774
"7054","Sierra Leone","KOINADUGU","1/26/15",0,0,1.92387567052604,2.09790235138921,"KOINADUGU",56,0,0,336648
"7056","Sierra Leone","KONO","1/26/15",11,5,1.60918423442232,1.86342691487606,"KONO",56,0,0,424868
"7058","Sierra Leone","MOYAMBA","1/26/15",2,2,1.66704135480416,1.88633515385883,"MOYAMBA",56,0,0,330507
"7060","Sierra Leone","PORT LOKO","1/26/15",41,30,1.66569477871723,1.88411882827508,"PORTLOKO",56,0,0,574781
"7062","Sierra Leone","PUJEHUN","1/26/15",0,0,0.336447547457779,0.438212003252301,"PUJEHUN",56,0,0,289315
"7064","Sierra Leone","TONKOLILI","1/26/15",0,0,4.31237354742812,4.61227589054892,"TONKOLILI",56,0,0,439810
"7066","Sierra Leone","WESTERN AREA RURAL","1/26/15",10,5,2.36930711339837,2.41483226590835,"WESTERNAREARURAL",56,0,0,1199763
"7068","Sierra Leone","WESTERN AREA URBAN","1/26/15",35,20,3.5645715540273,3.81296362025971,"WESTERNAREAURBAN",56,0,0,979034
"7070","Guinea","BEYLA","2/2/15",0,0,0,0,"BEYLA",57,0,0,325482
"7072","Guinea","BOFFA","2/2/15",0,0,1.14732483815335,1.22365837023081,"BOFFA",57,0,0,211063
"7074","Guinea","BOKE","2/2/15",0,0,3.5904372175178,3.64544772911815,"BOKE",57,0,0,449405
"7076","Guinea","CONAKRY","2/2/15",23,23,1.9528120080334,2.20252260178572,"CONAKRY",57,0,0,1667864
"7078","Guinea","COYAH","2/2/15",1,1,0.854049917758106,0.895698116509259,"COYAH",57,0,0,264164
"7080","Guinea","DABOLA","2/2/15",0,0,4.0253033745234,4.35663328168102,"DABOLA",57,0,0,182951
"7082","Guinea","DALABA","2/2/15",0,0,0.641822612518072,0.641822612518072,"DALABA",57,0,0,136320
"7084","Guinea","DINGUIRAYE","2/2/15",0,0,1.32175583998232,1.57897464787115,"DINGUIRAYE",57,0,0,195662
"7086","Guinea","DUBREKA","2/2/15",7,6,0.587663508025817,0.717686942337537,"DUBREKA",57,0,0,328418
"7088","Guinea","FARANAH","2/2/15",0,0,1.5901216920572,1.79238147356555,"FARANAH",57,0,0,280511
"7090","Guinea","FORECARIAH","2/2/15",31,27,0.345227481668056,0.413550595585496,"FORECARIAH",57,0,0,244649
"7092","Guinea","FRIA","2/2/15",0,0,1.44690313841737,1.84053220247819,"FRIA",57,0,0,96527
"7094","Guinea","GAOUAL","2/2/15",0,0,0.22314355131421,0.262364264467491,"GAOUAL",57,0,0,194245
"7096","Guinea","GUECKEDOU","2/2/15",0,0,3.17727750039033,3.17691259216663,"GUECKEDOU",57,0,0,291823
"7098","Guinea","KANKAN","2/2/15",0,0,0,0,"KANKAN",57,0,0,472112
"7100","Guinea","KEROUANE","2/2/15",0,0,0,0,"KEROUANE",57,0,0,211017
"7102","Guinea","KINDIA","2/2/15",3,1,1.14967456372667,1.16533164695806,"KINDIA",57,0,0,438315
"7104","Guinea","KISSIDOUGOU","2/2/15",0,0,0.765467842139572,0.765467842139572,"KISSIDOUGOU",57,0,0,283609
"7106","Guinea","KOUBIA","2/2/15",0,0,0,0,"KOUBIA",57,0,0,101171
"7108","Guinea","KOUNDARA","2/2/15",0,0,0,0,"KOUNDARA",57,0,0,130205
"7110","Guinea","KOUROUSSA","2/2/15",0,0,1.32170662617291,1.57891951278709,"KOUROUSSA",57,0,0,268224
"7112","Guinea","LABE","2/2/15",0,0,0.615185639090233,0.615185639090233,"LABE",57,0,0,318663
"7114","Guinea","LELOUMA","2/2/15",0,0,0.741937344729377,0.765467842139572,"LELOUMA",57,0,0,162634
"7116","Guinea","LOLA","2/2/15",4,4,0,0.0049845316660063,"LOLA",57,0,0,175213
"7118","Guinea","MACENTA","2/2/15",0,0,1.85427909136116,2.09583613558659,"MACENTA",57,0,0,298282
"7120","Guinea","MALI","2/2/15",1,1,0,0,"MALI",57,0,0,290320
"7122","Guinea","MAMOU","2/2/15",0,0,1.33631599131365,1.59025509301733,"MAMOU",57,0,0,318738
"7124","Guinea","N'ZEREKORE","2/2/15",0,0,1.65779473038968,1.94678563386424,"NZEREKORE",57,0,0,396118
"7126","Guinea","PITA","2/2/15",0,0,2.90687717480712,2.9096022729657,"PITA",57,0,0,277059
"7128","Guinea","SIGUIRI","2/2/15",0,0,0,0,"SIGUIRI",57,0,0,695449
"7130","Guinea","TELIMELE","2/2/15",0,0,2.174626714833,2.30244864264563,"TELIMELE",57,0,0,283639
"7132","Guinea","TOUGUE","2/2/15",0,0,0,0,"TOUGUE",57,0,0,122959
"7134","Guinea","YOMOU","2/2/15",0,0,4.45428015827823,4.7957645005794,"YOMOU",57,0,0,176664
"7136","Liberia","BOMI","2/2/15",0,0,0,0,"BOMI",57,0,0,103887
"7138","Liberia","BONG","2/2/15",0,0,0.345264743541515,0.469853380127863,"BONG",57,0,0,411847
"7140","Liberia","GBARPOLU","2/2/15",0,0,0.00747107513700928,0.0124208416829818,"GBARPOLU",57,0,0,102984
"7142","Liberia","GRAND BASSA","2/2/15",0,0,0.182295380671873,0.262279131027797,"GRANDBASSA",57,0,0,273790
"7144","Liberia","GRAND CAPE MOUNT","2/2/15",0,0,0.00498525902136774,0.00994364344502126,"GRANDCAPEMOUNT",57,0,0,156938
"7146","Liberia","GRAND GEDEH","2/2/15",0,0,1.06469803098939,1.3987022762187,"GRANDGEDEH",57,0,0,154693
"7148","Liberia","GRAND KRU","2/2/15",0,0,1.0646924159607,1.37353804850916,"GRANDKRU",57,0,0,71522
"7150","Liberia","LOFA","2/2/15",0,0,0.24076800065873,0.307107609892049,"LOFA",57,0,0,341924
"7152","Liberia","MARGIBI","2/2/15",0,0,0,0,"MARGIBI",57,0,0,259254
"7154","Liberia","MARYLAND","2/2/15",0,0,0.810926907027937,0.832905756195513,"MARYLAND",57,0,0,167883
"7156","Liberia","MONTSERRADO","2/2/15",0,0,0,0,"MONTSERRADO",57,0,0,1381022
"7158","Liberia","NIMBA","2/2/15",0,0,0.723827649820157,1.63867043356695,"NIMBA",57,0,0,570600
"7160","Liberia","RIVER GEE","2/2/15",0,0,3.28270746675796,3.35502473045196,"RIVERGEE",57,0,0,82484
"7162","Liberia","RIVERCESS","2/2/15",0,0,1.73147846417701,1.90926273679232,"RIVERCESS",57,0,0,88313
"7164","Liberia","SINOE","2/2/15",0,0,2.73748325858648,3.57216884422357,"SINOE",57,0,0,126452
"7166","Sierra Leone","BO","2/2/15",0,0,1.73996767775331,1.94529411822067,"BO",57,0,0,587350
"7168","Sierra Leone","BOMBALI","2/2/15",3,3,2.05274905906956,2.1957601649546,"BOMBALI",57,0,0,517326
"7170","Sierra Leone","BONTHE","2/2/15",0,0,0.048789895056167,0.0487896259428295,"BONTHE",57,0,0,176948
"7172","Sierra Leone","KAILAHUN","2/2/15",0,0,0.768189567170411,0.81335772869886,"KAILAHUN",57,0,0,453736
"7174","Sierra Leone","KAMBIA","2/2/15",9,9,1.14702984310943,1.14700393459721,"KAMBIA",57,0,0,342607
"7176","Sierra Leone","KENEMA","2/2/15",0,0,1.90139514121866,2.29177768034342,"KENEMA",57,0,0,630774
"7178","Sierra Leone","KOINADUGU","2/2/15",0,0,1.90917046786857,2.07275115551713,"KOINADUGU",57,0,0,336648
"7180","Sierra Leone","KONO","2/2/15",13,2,1.5900109890988,1.82469934258059,"KONO",57,0,0,424868
"7182","Sierra Leone","MOYAMBA","2/2/15",2,2,1.6087768910594,1.83184922938753,"MOYAMBA",57,0,0,330507
"7184","Sierra Leone","PORT LOKO","2/2/15",41,32,1.64661053302777,1.86108113074492,"PORTLOKO",57,0,0,574781
"7186","Sierra Leone","PUJEHUN","2/2/15",0,0,0.139750671310948,0.223119355940019,"PUJEHUN",57,0,0,289315
"7188","Sierra Leone","TONKOLILI","2/2/15",3,2,4.29481316653632,4.5784877115309,"TONKOLILI",57,0,0,439810
"7190","Sierra Leone","WESTERN AREA RURAL","2/2/15",14,11,2.26082931857934,2.41927550145985,"WESTERNAREARURAL",57,0,0,1199763
"7192","Sierra Leone","WESTERN AREA URBAN","2/2/15",33,25,3.50489651179325,3.83471667083213,"WESTERNAREAURBAN",57,0,0,979034
"7194","Guinea","BEYLA","2/9/15",0,0,0,0,"BEYLA",58,0,0,325482
"7196","Guinea","BOFFA","2/9/15",4,1,1.20887725196422,1.25263097481869,"BOFFA",58,0,0,211063
"7198","Guinea","BOKE","2/9/15",0,0,3.74241804860424,3.74360218130305,"BOKE",58,0,0,449405
"7200","Guinea","CONAKRY","2/9/15",12,12,2.89290155721182,2.99796365435734,"CONAKRY",58,0,0,1667864
"7202","Guinea","COYAH","2/9/15",2,2,1.06428901867599,1.09816802147448,"COYAH",58,0,0,264164
"7204","Guinea","DABOLA","2/9/15",0,0,4.17433883204572,4.35663328168102,"DABOLA",58,0,0,182951
"7206","Guinea","DALABA","2/9/15",0,0,0.469978871016718,0.469978871016718,"DALABA",58,0,0,136320
"7208","Guinea","DINGUIRAYE","2/9/15",0,0,1.43508452528932,1.57897464787115,"DINGUIRAYE",58,0,0,195662
"7210","Guinea","DUBREKA","2/9/15",11,11,0.810757656990022,0.916091575577524,"DUBREKA",58,0,0,328418
"7212","Guinea","FARANAH","2/9/15",0,0,1.63983205967637,1.77558918163164,"FARANAH",58,0,0,280511
"7214","Guinea","FORECARIAH","2/9/15",28,24,0.676490305998375,0.725955968820587,"FORECARIAH",58,0,0,244649
"7216","Guinea","FRIA","2/9/15",0,0,1.16313656498513,1.65821130346029,"FRIA",58,0,0,96527
"7218","Guinea","GAOUAL","2/9/15",0,0,0.182321556793955,0.22314355131421,"GAOUAL",58,0,0,194245
"7220","Guinea","GUECKEDOU","2/9/15",0,0,2.9948594460966,3.08980198513803,"GUECKEDOU",58,0,0,291823
"7222","Guinea","KANKAN","2/9/15",0,0,0,0,"KANKAN",58,0,0,472112
"7224","Guinea","KEROUANE","2/9/15",0,0,0,0,"KEROUANE",58,0,0,211017
"7226","Guinea","KINDIA","2/9/15",0,0,1.03308454859465,1.05067027093207,"KINDIA",58,0,0,438315
"7228","Guinea","KISSIDOUGOU","2/9/15",0,0,0.667829372575656,0.717839793150317,"KISSIDOUGOU",58,0,0,283609
"7230","Guinea","KOUBIA","2/9/15",0,0,0,0,"KOUBIA",58,0,0,101171
"7232","Guinea","KOUNDARA","2/9/15",0,0,0,0,"KOUNDARA",58,0,0,130205
"7234","Guinea","KOUROUSSA","2/9/15",0,0,1.43503339400975,1.57891951278709,"KOUROUSSA",58,0,0,268224
"7236","Guinea","LABE","2/9/15",0,0,0.438254930931155,0.438254930931155,"LABE",58,0,0,318663
"7238","Guinea","LELOUMA","2/9/15",0,0,0.559615787935423,0.587786664902119,"LELOUMA",58,0,0,162634
"7240","Guinea","LOLA","2/9/15",2,0,0,0.0049844748763903,"LOLA",58,0,0,175213
"7242","Guinea","MACENTA","2/9/15",0,0,1.93669314339786,2.17821150489582,"MACENTA",58,0,0,298282
"7244","Guinea","MALI","2/9/15",2,2,0,0,"MALI",58,0,0,290320
"7246","Guinea","MAMOU","2/9/15",0,0,1.44809476202534,1.59025509301733,"MAMOU",58,0,0,318738
"7248","Guinea","N'ZEREKORE","2/9/15",0,0,1.79131337469407,2.05484348474685,"NZEREKORE",58,0,0,396118
"7250","Guinea","PITA","2/9/15",0,0,2.50550273382459,2.50957273484821,"PITA",58,0,0,277059
"7252","Guinea","SIGUIRI","2/9/15",0,0,0,0,"SIGUIRI",58,0,0,695449
"7254","Guinea","TELIMELE","2/9/15",0,0,2.04757000817887,2.18028297889681,"TELIMELE",58,0,0,283639
"7256","Guinea","TOUGUE","2/9/15",0,0,0,0,"TOUGUE",58,0,0,122959
"7258","Guinea","YOMOU","2/9/15",0,0,4.61505326155631,4.9199499894743,"YOMOU",58,0,0,176664
"7260","Liberia","BOMI","2/9/15",0,0,0,0,"BOMI",58,0,0,103887
"7262","Liberia","BONG","2/9/15",0,0,0.371461069199548,0.494539884553001,"BONG",58,0,0,411847
"7264","Liberia","GBARPOLU","2/9/15",0,0,0,0.00249654118743861,"GBARPOLU",58,0,0,102984
"7266","Liberia","GRAND BASSA","2/9/15",0,0,0.182295380671873,0.262279131027797,"GRANDBASSA",58,0,0,273790
"7268","Liberia","GRAND CAPE MOUNT","2/9/15",0,0,0,0.00249519584314268,"GRANDCAPEMOUNT",58,0,0,156938
"7270","Liberia","GRAND GEDEH","2/9/15",0,0,0.896076546853097,1.30831866771906,"GRANDGEDEH",58,0,0,154693
"7272","Liberia","GRAND KRU","2/9/15",0,0,0.896071474638229,1.28076216637414,"GRANDKRU",58,0,0,71522
"7274","Liberia","LOFA","2/9/15",0,0,0.26020863023458,0.330699150776736,"LOFA",58,0,0,341924
"7276","Liberia","MARGIBI","2/9/15",0,0,0,0,"MARGIBI",58,0,0,259254
"7278","Liberia","MARYLAND","2/9/15",0,0,0.74193422463776,0.875465262705801,"MARYLAND",58,0,0,167883
"7280","Liberia","MONTSERRADO","2/9/15",0,0,0,0,"MONTSERRADO",58,0,0,1381022
"7282","Liberia","NIMBA","2/9/15",0,0,0.587707992180988,1.55571765631788,"NIMBA",58,0,0,570600
"7284","Liberia","RIVER GEE","2/9/15",0,0,3.15051575034498,3.40771297273743,"RIVERGEE",58,0,0,82484
"7286","Liberia","RIVERCESS","2/9/15",0,0,1.67692161554879,1.84027334116555,"RIVERCESS",58,0,0,88313
"7288","Liberia","SINOE","2/9/15",0,0,2.22989441033482,3.28448847513511,"SINOE",58,0,0,126452
"7290","Sierra Leone","BO","2/9/15",1,0,1.88655668507001,2.38351105867859,"BO",58,0,0,587350
"7292","Sierra Leone","BOMBALI","2/9/15",2,2,2.17897175123014,2.30605296130375,"BOMBALI",58,0,0,517326
"7294","Sierra Leone","BONTHE","2/9/15",0,0,0.0953096660425743,0.223141290760532,"BONTHE",58,0,0,176948
"7296","Sierra Leone","KAILAHUN","2/9/15",0,0,0.0463421097740066,0.097430125334496,"KAILAHUN",58,0,0,453736
"7298","Sierra Leone","KAMBIA","2/9/15",13,7,1.43465300632617,1.43461073414644,"KAMBIA",58,0,0,342607
"7300","Sierra Leone","KENEMA","2/9/15",0,0,1.54690332398782,1.95230494035716,"KENEMA",58,0,0,630774
"7302","Sierra Leone","KOINADUGU","2/9/15",0,0,1.91655009932691,2.07902039005792,"KOINADUGU",58,0,0,336648
"7304","Sierra Leone","KONO","2/9/15",0,0,1.55687100831831,1.79112410152223,"KONO",58,0,0,424868
"7306","Sierra Leone","MOYAMBA","2/9/15",1,0,1.59872822500223,1.8477178302589,"MOYAMBA",58,0,0,330507
"7308","Sierra Leone","PORT LOKO","2/9/15",14,10,1.6465964519442,1.86106048790944,"PORTLOKO",58,0,0,574781
"7310","Sierra Leone","PUJEHUN","2/9/15",0,0,0.095302324227533,0.262336346676079,"PUJEHUN",58,0,0,289315
"7312","Sierra Leone","TONKOLILI","2/9/15",3,3,4.2948064308396,4.57950605196576,"TONKOLILI",58,0,0,439810
"7314","Sierra Leone","WESTERN AREA RURAL","2/9/15",18,14,2.01398953422059,2.20719361632974,"WESTERNAREARURAL",58,0,0,1199763
"7316","Sierra Leone","WESTERN AREA URBAN","2/9/15",68,55,3.43980811097104,3.76550589513255,"WESTERNAREAURBAN",58,0,0,979034
"7318","Guinea","BEYLA","2/16/15",0,0,0,0,"BEYLA",59,0,0,325482
"7320","Guinea","BOFFA","2/16/15",3,1,1.20887392806569,1.25262082073727,"BOFFA",59,0,0,211063
"7322","Guinea","BOKE","2/16/15",0,0,3.76468024393081,3.76583832159175,"BOKE",59,0,0,449405
"7324","Guinea","CONAKRY","2/16/15",7,7,2.94419015852261,2.99546282080364,"CONAKRY",59,0,0,1667864
"7326","Guinea","COYAH","2/16/15",8,8,0.641534655511584,0.667489976448969,"COYAH",59,0,0,264164
"7328","Guinea","DABOLA","2/16/15",0,0,4.23405802287141,4.34372988958721,"DABOLA",59,0,0,182951
"7330","Guinea","DALABA","2/16/15",0,0,0.875430224288338,0.875430224288338,"DALABA",59,0,0,136320
"7332","Guinea","DINGUIRAYE","2/16/15",0,0,1.48160454092422,1.56861187181257,"DINGUIRAYE",59,0,0,195662
"7334","Guinea","DUBREKA","2/16/15",1,1,0.765300075315659,0.854222897870472,"DUBREKA",59,0,0,328418
"7336","Guinea","FARANAH","2/16/15",0,0,1.53673569213917,1.63879273184529,"FARANAH",59,0,0,280511
"7338","Guinea","FORECARIAH","2/16/15",17,17,0.661095830439603,0.686473338634354,"FORECARIAH",59,0,0,244649
"7340","Guinea","FRIA","2/16/15",0,0,1.1473883107942,1.64864189039275,"FRIA",59,0,0,96527
"7342","Guinea","GAOUAL","2/16/15",0,0,0.139761942375159,0.182321556793955,"GAOUAL",59,0,0,194245
"7344","Guinea","GUECKEDOU","2/16/15",0,0,1.79099387215066,2.07830450460363,"GUECKEDOU",59,0,0,291823
"7346","Guinea","KANKAN","2/16/15",0,0,0,0,"KANKAN",59,0,0,472112
"7348","Guinea","KEROUANE","2/16/15",0,0,0,0,"KEROUANE",59,0,0,211017
"7350","Guinea","KINDIA","2/16/15",1,1,0.946723586320068,0.965887257492566,"KINDIA",59,0,0,438315
"7352","Guinea","KISSIDOUGOU","2/16/15",0,0,0.22314355131421,0.300104592450338,"KISSIDOUGOU",59,0,0,283609
"7354","Guinea","KOUBIA","2/16/15",0,0,0,0,"KOUBIA",59,0,0,101171
"7356","Guinea","KOUNDARA","2/16/15",0,0,0,0,"KOUNDARA",59,0,0,130205
"7358","Guinea","KOUROUSSA","2/16/15",0,0,1.48155268332923,1.56855688590823,"KOUROUSSA",59,0,0,268224
"7360","Guinea","LABE","2/16/15",0,0,0.8754687373539,0.8754687373539,"LABE",59,0,0,318663
"7362","Guinea","LELOUMA","2/16/15",0,0,0.936093359170335,0.955511445027436,"LELOUMA",59,0,0,162634
"7364","Guinea","LOLA","2/16/15",1,1,0,0.00249532882591668,"LOLA",59,0,0,175213
"7366","Guinea","MACENTA","2/16/15",0,0,1.83057154665174,2.04552681822314,"MACENTA",59,0,0,298282
"7368","Guinea","MALI","2/16/15",1,1,0,0,"MALI",59,0,0,290320
"7370","Guinea","MAMOU","2/16/15",0,0,1.48160454092422,1.56861591791385,"MAMOU",59,0,0,318738
"7372","Guinea","N'ZEREKORE","2/16/15",0,0,1.79131337469407,2.00159847924703,"NZEREKORE",59,0,0,396118
"7374","Guinea","PITA","2/16/15",0,0,3.37243051385893,3.37414082302935,"PITA",59,0,0,277059
"7376","Guinea","SIGUIRI","2/16/15",0,0,0,0,"SIGUIRI",59,0,0,695449
"7378","Guinea","TELIMELE","2/16/15",0,0,2.02802577129511,2.16318884092329,"TELIMELE",59,0,0,283639
"7380","Guinea","TOUGUE","2/16/15",0,0,0,0,"TOUGUE",59,0,0,122959
"7382","Guinea","YOMOU","2/16/15",0,0,4.61505326155631,4.85976438273831,"YOMOU",59,0,0,176664
"7384","Liberia","BOMI","2/16/15",0,0,0,0,"BOMI",59,0,0,103887
"7386","Liberia","BONG","2/16/15",0,0,0.262288057013581,0.385134298652876,"BONG",59,0,0,411847
"7388","Liberia","GBARPOLU","2/16/15",0,0,0,0,"GBARPOLU",59,0,0,102984
"7390","Liberia","GRAND BASSA","2/16/15",0,0,0.0487826853473255,0.139713824365015,"GRANDBASSA",59,0,0,273790
"7392","Liberia","GRAND CAPE MOUNT","2/16/15",0,0,0,0,"GRANDCAPEMOUNT",59,0,0,156938
"7394","Liberia","GRAND GEDEH","2/16/15",0,0,0.875457424560828,1.29471308746456,"GRANDGEDEH",59,0,0,154693
"7396","Liberia","GRAND KRU","2/16/15",0,0,0.875452425223617,1.28076216637414,"GRANDKRU",59,0,0,71522
"7398","Liberia","LOFA","2/16/15",0,0,0.232884677097226,0.290442734120882,"LOFA",59,0,0,341924
"7400","Liberia","MARGIBI","2/16/15",0,0,0,0,"MARGIBI",59,0,0,259254
"7402","Liberia","MARYLAND","2/16/15",0,0,0.810926907027937,0.936089738528354,"MARYLAND",59,0,0,167883
"7404","Liberia","MONTSERRADO","2/16/15",0,0,0,0,"MONTSERRADO",59,0,0,1381022
"7406","Liberia","NIMBA","2/16/15",0,0,0.371508621822332,1.24386638314363,"NIMBA",59,0,0,570600
"7408","Liberia","RIVER GEE","2/16/15",0,0,3.26376756754969,3.49789223381171,"RIVERGEE",59,0,0,82484
"7410","Liberia","RIVERCESS","2/16/15",0,0,0.765352758567572,1.41073865747398,"RIVERCESS",59,0,0,88313
"7412","Liberia","SINOE","2/16/15",0,0,1.66759774197431,3.16530082033133,"SINOE",59,0,0,126452
"7414","Sierra Leone","BO","2/16/15",0,0,1.79955363751892,2.46319413179377,"BO",59,0,0,587350
"7416","Sierra Leone","BOMBALI","2/16/15",23,23,2.72271732053853,2.76757638440294,"BOMBALI",59,0,0,517326
"7418","Sierra Leone","BONTHE","2/16/15",0,0,0.0953096660425743,0.300101662101997,"BONTHE",59,0,0,176948
"7420","Sierra Leone","KAILAHUN","2/16/15",0,0,0.0124050244922557,0.0173208533346378,"KAILAHUN",59,0,0,453736
"7422","Sierra Leone","KAMBIA","2/16/15",9,9,1.71331205368948,1.71326656570728,"KAMBIA",59,0,0,342607
"7424","Sierra Leone","KENEMA","2/16/15",2,1,1.42247156421844,1.6285610003064,"KENEMA",59,0,0,630774
"7426","Sierra Leone","KOINADUGU","2/16/15",0,0,1.52571451284198,1.66731632476978,"KOINADUGU",59,0,0,336648
"7428","Sierra Leone","KONO","2/16/15",8,1,1.40108324627464,1.56080971651543,"KONO",59,0,0,424868
"7430","Sierra Leone","MOYAMBA","2/16/15",1,1,1.48096372206293,1.68568374691285,"MOYAMBA",59,0,0,330507
"7432","Sierra Leone","PORT LOKO","2/16/15",20,19,1.61731410355471,1.75487157753998,"PORTLOKO",59,0,0,574781
"7434","Sierra Leone","PUJEHUN","2/16/15",0,0,0.095302324227533,0.300073227963959,"PUJEHUN",59,0,0,289315
"7436","Sierra Leone","TONKOLILI","2/16/15",0,0,4.13644882652733,4.34113825926327,"TONKOLILI",59,0,0,439810
"7438","Sierra Leone","WESTERN AREA RURAL","2/16/15",6,3,2.00056624933039,2.18496903575198,"WESTERNAREARURAL",59,0,0,1199763
"7440","Sierra Leone","WESTERN AREA URBAN","2/16/15",27,20,3.37365353858359,3.66855720804201,"WESTERNAREAURBAN",59,0,0,979034
"7442","Guinea","BEYLA","2/23/15",0,0,0,0,"BEYLA",60,0,0,325482
"7444","Guinea","BOFFA","2/23/15",1,1,1.04723595251811,1.0645772493884,"BOFFA",60,0,0,211063
"7446","Guinea","BOKE","2/23/15",0,0,3.58490470028863,3.58629070181101,"BOKE",60,0,0,449405
"7448","Guinea","CONAKRY","2/23/15",16,16,2.77233349800254,2.77231381942051,"CONAKRY",60,0,0,1667864
"7450","Guinea","COYAH","2/23/15",7,7,0.55931560465911,0.559305867476488,"COYAH",60,0,0,264164
"7452","Guinea","DABOLA","2/23/15",0,0,4.17433883204572,4.23403108756361,"DABOLA",60,0,0,182951
"7454","Guinea","DALABA","2/23/15",0,0,1.0472761375431,1.0472761375431,"DALABA",60,0,0,136320
"7456","Guinea","DINGUIRAYE","2/23/15",0,0,1.43508452528932,1.48160059161981,"DINGUIRAYE",60,0,0,195662
"7458","Guinea","DUBREKA","2/23/15",3,3,0.615037333229288,0.641690890605209,"DUBREKA",60,0,0,328418
"7460","Guinea","FARANAH","2/23/15",0,0,1.45848642850295,1.52585819817492,"FARANAH",60,0,0,280511
"7462","Guinea","FORECARIAH","2/23/15",23,23,0.587466881334725,0.587383284679451,"FORECARIAH",60,0,0,244649
"7464","Guinea","FRIA","2/23/15",0,0,0.717829180620355,0.741926491551172,"FRIA",60,0,0,96527
"7466","Guinea","GAOUAL","2/23/15",0,0,0.048790164169432,0.0953101798043249,"GAOUAL",60,0,0,194245
"7468","Guinea","GUECKEDOU","2/23/15",0,0,1.09966462755758,1.60939762692953,"GUECKEDOU",60,0,0,291823
"7470","Guinea","KANKAN","2/23/15",0,0,0,0,"KANKAN",60,0,0,472112
"7472","Guinea","KEROUANE","2/23/15",0,0,0,0,"KEROUANE",60,0,0,211017
"7474","Guinea","KINDIA","2/23/15",0,0,1.07915563279579,1.09595268197992,"KINDIA",60,0,0,438315
"7476","Guinea","KISSIDOUGOU","2/23/15",0,0,0.0953101798043249,0.182321556793955,"KISSIDOUGOU",60,0,0,283609
"7478","Guinea","KOUBIA","2/23/15",0,0,0,0,"KOUBIA",60,0,0,101171
"7480","Guinea","KOUNDARA","2/23/15",0,0,0,0,"KOUNDARA",60,0,0,130205
"7482","Guinea","KOUROUSSA","2/23/15",0,0,1.43503339400975,1.48154692120822,"KOUROUSSA",60,0,0,268224
"7484","Guinea","LABE","2/23/15",0,0,1.04731899428056,1.04731899428056,"LABE",60,0,0,318663
"7486","Guinea","LELOUMA","2/23/15",0,0,1.06471073699243,1.08180517035173,"LELOUMA",60,0,0,162634
"7488","Guinea","LOLA","2/23/15",1,1,0,0.0024953145931288,"LOLA",60,0,0,175213
"7490","Guinea","MACENTA","2/23/15",2,2,1.87743188710754,2.08967826556026,"MACENTA",60,0,0,298282
"7492","Guinea","MALI","2/23/15",0,0,0,0,"MALI",60,0,0,290320
"7494","Guinea","MAMOU","2/23/15",0,0,1.43508452528932,1.48160454092422,"MAMOU",60,0,0,318738
"7496","Guinea","N'ZEREKORE","2/23/15",0,0,1.86362781029084,2.06693300042729,"NZEREKORE",60,0,0,396118
"7498","Guinea","PITA","2/23/15",0,0,3.63887648263303,3.64018616488772,"PITA",60,0,0,277059
"7500","Guinea","SIGUIRI","2/23/15",0,0,0,0,"SIGUIRI",60,0,0,695449
"7502","Guinea","TELIMELE","2/23/15",0,0,1.73153947415059,1.89448804238299,"TELIMELE",60,0,0,283639
"7504","Guinea","TOUGUE","2/23/15",0,0,0,0,"TOUGUE",60,0,0,122959
"7506","Guinea","YOMOU","2/23/15",0,0,4.70041305547857,4.93442447941716,"YOMOU",60,0,0,176664
"7508","Liberia","BOMI","2/23/15",0,0,0,0,"BOMI",60,0,0,103887
"7510","Liberia","BONG","2/23/15",0,0,0.279443355338612,0.401993546580809,"BONG",60,0,0,411847
"7512","Liberia","GBARPOLU","2/23/15",0,0,0.0049869134849648,0.00498686517525045,"GBARPOLU",60,0,0,102984
"7514","Liberia","GRAND BASSA","2/23/15",0,0,0.0487826853473255,0.139713824365015,"GRANDBASSA",60,0,0,273790
"7516","Liberia","GRAND CAPE MOUNT","2/23/15",0,0,0,0,"GRANDCAPEMOUNT",60,0,0,156938
"7518","Liberia","GRAND GEDEH","2/23/15",0,0,0.717829859973008,1.04730640560054,"GRANDGEDEH",60,0,0,154693
