"","Country","District","Case_Type","Week","Probable","Confirmed","confirmed.foi","probable.foi","probable_cumulative","confirmed_cumulative","population_size","log_normalized_probable","normalized_confirmed","normalized_probable_cumulative","normalized_confirmed_cumulative"
"9212","Guinea","DUBREKA"," Probable",2015-09-15,0,0,3.38973460533596,3.45625180415653,22,22,328418,0,0,6.69878021302121e-05,6.69878021302121e-05
"9216","Guinea","FARANAH"," Probable",2015-09-15,0,0,0.0582689081239758,0.741937344729377,0,0,280511,0,0,0,0
"9220","Guinea","FORECARIAH"," Probable",2015-09-15,1,1,2.77437275390452,2.77436508870397,9,7,244649,4.08748860612551e-06,4.08748860612551e-06,3.67873974551296e-05,2.86124202428786e-05
"9224","Guinea","FRIA"," Probable",2015-09-15,0,0,1.42551507427317,1.65249740189455,0,0,96527,0,0,0,0
"9228","Guinea","GAOUAL"," Probable",2015-09-15,0,0,1.64093657949347,2.16102152867226,0,0,194245,0,0,0,0
"9232","Guinea","GUECKEDOU"," Probable",2015-09-15,8,7,1.18268431507976,1.27113422208571,353,242,291823,2.74138775901831e-05,2.39871428914102e-05,0.00120963734866683,0.000829269797103039
"9236","Guinea","KANKAN"," Probable",2015-09-15,0,0,0.0198026272961797,0.0392206316862989,1,0,472112,0,0,2.11814145795913e-06,0
"9240","Guinea","KEROUANE"," Probable",2015-09-15,0,0,0.751358504255879,0.875405154357236,23,23,211017,0,0,0.000108995957671657,0.000108995957671657
"9244","Guinea","KINDIA"," Probable",2015-09-15,1,1,1.89446259074217,1.90938851548589,3,2,438315,2.28146424375164e-06,2.28146424375164e-06,6.84439273125492e-06,4.56292848750328e-06
"9248","Guinea","KISSIDOUGOU"," Probable",2015-09-15,0,0,0.751416088683921,0.891998039305111,0,0,283609,0,0,0,0
"9252","Guinea","KOUBIA"," Probable",2015-09-15,0,0,3.43398720448515,3.94390919429047,0,0,101171,0,0,0,0
"9256","Guinea","KOUNDARA"," Probable",2015-09-15,0,0,3.32503602069659,3.78464407609832,0,0,130205,0,0,0,0
"9260","Guinea","KOUROUSSA"," Probable",2015-09-15,0,0,0.039220426366536,0.732360150442237,4,2,268224,0,0,1.4912908613696e-05,7.45645430684801e-06
"9264","Guinea","LABE"," Probable",2015-09-15,0,0,2.3887627892351,3.54153886621523,0,0,318663,0,0,0,0
"9268","Guinea","LELOUMA"," Probable",2015-09-15,0,0,2.97960289162411,3.1929424428417,0,0,162634,0,0,0,0
"9272","Guinea","LOLA"," Probable",2015-09-15,1,1,0.137149106692003,1.81612204665037,1,1,175213,5.70733906730665e-06,5.70733906730665e-06,5.70733906730665e-06,5.70733906730665e-06
"9276","Guinea","MACENTA"," Probable",2015-09-15,55,55,4.07077941012411,4.28667436710385,319,302,298282,0.000184389269215038,0.000184389269215038,0.00106945776144722,0.00101246471459894
"9280","Guinea","MALI"," Probable",2015-09-15,0,0,4.52591050500246,5.53890783146597,0,0,290320,0,0,0,0
"9284","Guinea","MAMOU"," Probable",2015-09-15,0,0,0.148420005118273,0.182321556793955,0,0,318738,0,0,0,0
"9288","Guinea","NZEREKORE"," Probable",2015-09-15,2,2,2.27146185476932,2.32387768454452,34,20,396118,5.04900055034106e-06,5.04900055034106e-06,8.5833009355798e-05,5.04900055034106e-05
"9292","Guinea","PITA"," Probable",2015-09-15,0,0,5.08720437371797,5.1021557087294,7,6,277059,0,0,2.52653766887197e-05,2.16560371617598e-05
"9296","Guinea","SIGUIRI"," Probable",2015-09-15,0,0,0,0.0198024299345968,7,7,695449,0,0,1.00654397374933e-05,1.00654397374933e-05
"9300","Guinea","TELIMELE"," Probable",2015-09-15,0,0,4.4607576596911,4.47360319873744,26,23,283639,0,0,9.16658146446716e-05,8.10889898779787e-05
"9304","Guinea","TOUGUE"," Probable",2015-09-15,0,0,2.03339760317843,2.12584791449399,0,0,122959,0,0,0,0
"9308","Guinea","YOMOU"," Probable",2015-09-15,0,0,4.85375812836278,4.90898539126477,12,12,176664,0,0,6.79255535932618e-05,6.79255535932618e-05
"9312","Liberia","BOMI"," Probable",2015-09-15,19,11,0.0768975798581823,0.130872210242105,132,89,103887,0.000182891025826138,0.000105884278109869,0.00127061133731843,0.000856700068343489
"9316","Liberia","BONG"," Probable",2015-09-15,17,11,2.83107423370685,3.07403695801207,79,60,411847,4.1277464689557e-05,2.67089477403016e-05,0.00019181880649853,0.000145685169492554
"9320","Liberia","GBARPOLU"," Probable",2015-09-15,0,0,0.208638865111328,0.221540340345158,1,0,102984,0,0,9.71024625184495e-06,0
"9324","Liberia","GRANDBASSA"," Probable",2015-09-15,8,1,2.69591290412946,2.96609557975127,60,19,273790,2.92194747799408e-05,3.6524343474926e-06,0.000219146060849556,6.93962526023595e-05
"9328","Liberia","GRANDCAPEMOUNT"," Probable",2015-09-15,7,6,0.067651561895208,0.0843308408256772,20,17,156938,4.46036014222177e-05,3.82316583619009e-05,0.000127438861206336,0.000108323032025386
"9332","Liberia","GRANDGEDEH"," Probable",2015-09-15,1,1,0.73236453718358,0.741933958600654,1,1,154693,6.46441661872224e-06,6.46441661872224e-06,6.46441661872224e-06,6.46441661872224e-06
"9336","Liberia","GRANDKRU"," Probable",2015-09-15,4,0,0.78845736036427,1.07836345014859,5,0,71522,5.59268476832303e-05,0,6.99085596040379e-05,0
"9340","Liberia","LOFA"," Probable",2015-09-15,22,16,0.868640205094122,0.878415985186634,465,329,341924,6.43417835542401e-05,4.67940244030837e-05,0.00135995133421462,0.000962202126788409
"9344","Liberia","MARGIBI"," Probable",2015-09-15,95,37,6.40298242017718,6.72342021216261,462,188,259254,0.00036643600484467,0.00014271718083424,0.00178203614987618,0.000725157567482083
"9348","Liberia","MARYLAND"," Probable",2015-09-15,0,0,3.53046393529394,4.26464389370349,1,1,167883,0,0,5.95652924953688e-06,5.95652924953688e-06
"9352","Liberia","MONTSERRADO"," Probable",2015-09-15,271,179,2.71387694695957,3.12038092938254,1592,1209,1381022,0.000196231486536782,0.000129614155313963,0.0011527694707253,0.000875438624439002
"9356","Liberia","NIMBA"," Probable",2015-09-15,26,8,3.39289020998625,3.42621742726845,152,83,570600,4.55660708026639e-05,1.40203294777427e-05,0.000266386260077112,0.000145460918331581
"9360","Liberia","RIVERGEE"," Probable",2015-09-15,2,2,2.20382597743743,2.28229529016337,8,4,82484,2.42471267154842e-05,2.42471267154842e-05,9.69885068619369e-05,4.84942534309684e-05
"9364","Liberia","RIVERCESS"," Probable",2015-09-15,1,0,4.11045683621857,4.11075134161184,11,8,88313,1.13233612265465e-05,0,0.000124556973492011,9.05868898123719e-05
"9368","Liberia","SINOE"," Probable",2015-09-15,5,5,3.12935084664573,3.13022535327864,5,5,126452,3.95406952835859e-05,3.95406952835859e-05,3.95406952835859e-05,3.95406952835859e-05
"9372","Sierra Leone","BO"," Probable",2015-09-15,3,3,1.62909133740074,1.77478831433242,116,109,587350,5.1076870690389e-06,5.1076870690389e-06,0.000197497233336171,0.000185579296841747
"9376","Sierra Leone","BOMBALI"," Probable",2015-09-15,84,82,2.57186083139474,2.60342600191459,209,207,517326,0.000162373435705919,0.000158507401522444,0.000404000572173059,0.000400134537989585
"9380","Sierra Leone","BONTHE"," Probable",2015-09-15,0,0,0.609762991640742,0.672941705216812,1,1,176948,0,0,5.65137780590908e-06,5.65137780590908e-06
"9384","Sierra Leone","KAILAHUN"," Probable",2015-09-15,9,7,5.0997931779981,5.11932486672048,653,595,453736,1.98353227427403e-05,1.54274732443535e-05,0.00143916286122327,0.00131133522577005
"9388","Sierra Leone","KAMBIA"," Probable",2015-09-15,6,6,0.178142851355511,0.178142851355511,7,7,342607,1.75127770302416e-05,1.75127770302416e-05,2.04315732019486e-05,2.04315732019486e-05
"9392","Sierra Leone","KENEMA"," Probable",2015-09-15,6,6,2.8430947239507,3.42554157331571,439,436,630774,9.5121232010197e-06,9.5121232010197e-06,0.000695970347541275,0.000691214285940765
"9396","Sierra Leone","KOINADUGU"," Probable",2015-09-15,0,0,1.4539507331625,1.54777291345622,1,1,336648,0,0,2.97046172857109e-06,2.97046172857109e-06
"9400","Sierra Leone","KONO"," Probable",2015-09-15,3,3,2.14247968963466,2.22575534545005,27,26,424868,7.06101659809635e-06,7.06101659809635e-06,6.35491493828671e-05,6.11954771835017e-05
"9404","Sierra Leone","MOYAMBA"," Probable",2015-09-15,66,65,1.72962017645292,2.01993870944426,108,106,330507,0.000199693198631194,0.000196667544106479,0.000326770688669226,0.000320719379619796
"9408","Sierra Leone","PORTLOKO"," Probable",2015-09-15,75,69,1.57656129336752,1.7505103730515,297,256,574781,0.000130484480175928,0.000120045721761854,0.000516718541496674,0.000445387025667167
"9412","Sierra Leone","PUJEHUN"," Probable",2015-09-15,3,3,3.74190230565066,3.85942176716881,13,13,289315,1.03693206366763e-05,1.03693206366763e-05,4.49337227589306e-05,4.49337227589306e-05
"9416","Sierra Leone","TONKOLILI"," Probable",2015-09-15,34,15,5.04592336708562,5.1741886989732,67,35,439810,7.73061094563562e-05,3.4105636524863e-05,0.000152338509811055,7.95798185580137e-05
"9420","Sierra Leone","WESTERNAREARURAL"," Probable",2015-09-15,59,58,3.43772242346242,4.01046634334968,164,159,1199763,4.91763790015195e-05,4.83428810523412e-05,0.000136693663665241,0.000132526173919349
"9424","Sierra Leone","WESTERNAREAURBAN"," Probable",2015-09-15,65,60,4.66851290460215,4.69151235737181,200,193,979034,6.63919741296012e-05,6.1284899196555e-05,0.00020428299732185,0.000197133092415585
"9428","Guinea","BEYLA"," Probable",2015-09-22,1,1,1.32971949047899,1.43030657182452,2,2,325482,3.07236652103649e-06,3.07236652103649e-06,6.14473304207299e-06,6.14473304207299e-06
"9432","Guinea","BOFFA"," Probable",2015-09-22,0,0,1.42062750907688,1.44917126068141,27,19,211063,0,0,0.000127923890023358,9.00205152016223e-05
"9436","Guinea","BOKE"," Probable",2015-09-22,0,0,4.12131101045192,4.13804241748782,0,0,449405,0,0,0,0
"9440","Guinea","CONAKRY"," Probable",2015-09-22,34,33,0.431746675229079,0.457384788937774,182,170,1667864,2.03853551608524e-05,1.97857858914156e-05,0.000109121607037504,0.000101926775804262
"9444","Guinea","COYAH"," Probable",2015-09-22,2,2,0.431767814999843,0.457409561059159,11,11,264164,7.57105434502809e-06,7.57105434502809e-06,4.16407988976545e-05,4.16407988976545e-05
"9448","Guinea","DABOLA"," Probable",2015-09-22,0,0,1.61342117944356,1.80168697995382,5,2,182951,0,0,2.73297221660445e-05,1.09318888664178e-05
"9452","Guinea","DALABA"," Probable",2015-09-22,4,4,1.72629548085413,1.8147878958134,6,6,136320,2.93427230046948e-05,2.93427230046948e-05,4.40140845070423e-05,4.40140845070423e-05
"9456","Guinea","DINGUIRAYE"," Probable",2015-09-22,0,0,0.246860077931526,0.277630497602498,1,0,195662,0,0,5.11085443264405e-06,0
"9460","Guinea","DUBREKA"," Probable",2015-09-22,0,0,2.8712389985706,2.98156975629774,22,22,328418,0,0,6.69878021302121e-05,6.69878021302121e-05
"9464","Guinea","FARANAH"," Probable",2015-09-22,0,0,0.113328685307003,0.779324876800998,0,0,280511,0,0,0,0
"9468","Guinea","FORECARIAH"," Probable",2015-09-22,2,2,2.56537682996723,2.56536928325957,11,9,244649,8.17497721225102e-06,8.17497721225102e-06,4.49623746673806e-05,3.67873974551296e-05
"9472","Guinea","FRIA"," Probable",2015-09-22,0,0,1.37118072330984,1.61342993370364,0,0,96527,0,0,0,0
"9476","Guinea","GAOUAL"," Probable",2015-09-22,0,0,1.6752256529721,2.2060741926132,0,0,194245,0,0,0,0
"9480","Guinea","GUECKEDOU"," Probable",2015-09-22,3,3,1.04290789988512,1.42506848915979,356,245,291823,1.02802040963187e-05,1.02802040963187e-05,0.00121991755276315,0.000839550001199357
"9484","Guinea","KANKAN"," Probable",2015-09-22,0,0,0.0582689081239758,0.0769608842367487,1,0,472112,0,0,2.11814145795913e-06,0
"9488","Guinea","KEROUANE"," Probable",2015-09-22,1,1,0.542276679728661,0.703040079263622,24,24,211017,4.73895468137638e-06,4.73895468137638e-06,0.000113734912353033,0.000113734912353033
"9492","Guinea","KINDIA"," Probable",2015-09-22,1,0,1.98869198998222,2.00766907516763,4,2,438315,2.28146424375164e-06,0,9.12585697500656e-06,4.56292848750328e-06
"9496","Guinea","KISSIDOUGOU"," Probable",2015-09-22,0,0,0.542324290825362,0.732367893713227,0,0,283609,0,0,0,0
"9500","Guinea","KOUBIA"," Probable",2015-09-22,0,0,3.18304137185898,3.71015158938948,0,0,101171,0,0,0,0
"9504","Guinea","KOUNDARA"," Probable",2015-09-22,0,0,3.49225611260912,3.93573953204546,0,0,130205,0,0,0,0
"9508","Guinea","KOUROUSSA"," Probable",2015-09-22,0,0,0.732364022085227,1.13782286863984,4,2,268224,0,0,1.4912908613696e-05,7.45645430684801e-06
"9512","Guinea","LABE"," Probable",2015-09-22,0,0,2.46979301197795,3.57065882272651,0,0,318663,0,0,0,0
"9516","Guinea","LELOUMA"," Probable",2015-09-22,0,0,3.03013370027132,3.31563949330051,0,0,162634,0,0,0,0
"9520","Guinea","LOLA"," Probable",2015-09-22,1,0,0.169741883567518,1.82244074677048,2,1,175213,5.70733906730665e-06,0,1.14146781346133e-05,5.70733906730665e-06
"9524","Guinea","MACENTA"," Probable",2015-09-22,67,64,3.63483692097692,3.97280663323347,386,366,298282,0.000224619655225592,0.000214562058722953,0.00129407741667281,0.00122702677332189
"9528","Guinea","MALI"," Probable",2015-09-22,0,0,4.55744944977668,5.5735219174887,0,0,290320,0,0,0,0
"9532","Guinea","MAMOU"," Probable",2015-09-22,0,0,0.231111720963387,0.262364264467491,0,0,318738,0,0,0,0
"9536","Guinea","NZEREKORE"," Probable",2015-09-22,14,10,2.26065304887571,2.32560616892498,48,30,396118,3.53430038523874e-05,2.52450027517053e-05,0.000121176013208185,7.57350082551159e-05
"9540","Guinea","PITA"," Probable",2015-09-22,0,0,5.34212129345589,5.35872858857728,7,6,277059,0,0,2.52653766887197e-05,2.16560371617598e-05
"9544","Guinea","SIGUIRI"," Probable",2015-09-22,0,0,0.0198024299345968,0.0392203260209088,7,7,695449,0,0,1.00654397374933e-05,1.00654397374933e-05
"9548","Guinea","TELIMELE"," Probable",2015-09-22,0,0,4.4869819178513,4.51142796663512,26,23,283639,0,0,9.16658146446716e-05,8.10889898779787e-05
"9552","Guinea","TOUGUE"," Probable",2015-09-22,0,0,2.35137525716348,2.41233595695316,0,0,122959,0,0,0,0
"9556","Guinea","YOMOU"," Probable",2015-09-22,0,0,4.94750024511688,5.03124587082076,12,12,176664,0,0,6.79255535932618e-05,6.79255535932618e-05
"9560","Liberia","BOMI"," Probable",2015-09-22,8,4,0.165377872695607,0.16530884848497,140,93,103887,7.70067477162686e-05,3.85033738581343e-05,0.0013476180850347,0.000895203442201623
"9564","Liberia","BONG"," Probable",2015-09-22,20,16,3.03184033360551,3.23730958031642,99,76,411847,4.85617231641848e-05,3.88493785313478e-05,0.000240380529662715,0.000184534548023902
"9568","Liberia","GBARPOLU"," Probable",2015-09-22,1,1,0.273073599650805,0.288177085079439,2,1,102984,9.71024625184495e-06,9.71024625184495e-06,1.94204925036899e-05,9.71024625184495e-06
"9572","Liberia","GRANDBASSA"," Probable",2015-09-22,5,1,2.6836894471945,2.96298391108874,65,20,273790,1.8262171737463e-05,3.6524343474926e-06,0.000237408232587019,7.30486869498521e-05
"9576","Liberia","GRANDCAPEMOUNT"," Probable",2015-09-22,5,3,0.0582616945775125,0.0787991078160431,25,20,156938,3.18597153015841e-05,1.91158291809504e-05,0.00015929857650792,0.000127438861206336
"9580","Liberia","GRANDGEDEH"," Probable",2015-09-22,0,0,0.932160161652059,0.947785440096908,1,1,154693,0,0,6.46441661872224e-06,6.46441661872224e-06
"9584","Liberia","GRANDKRU"," Probable",2015-09-22,1,0,0.797507195884188,1.1183584392194,6,0,71522,1.39817119208076e-05,0,8.38902715248455e-05,0
"9588","Liberia","LOFA"," Probable",2015-09-22,6,2,0.896330603049022,0.908644440894599,471,331,341924,1.75477591511564e-05,5.84925305038547e-06,0.00137749909336578,0.000968051379838795
"9592","Liberia","MARGIBI"," Probable",2015-09-22,83,30,6.38297083594725,6.71471081908219,545,218,259254,0.000320149351601132,0.000115716633108843,0.00210218550147732,0.000840874200590926
"9596","Liberia","MARYLAND"," Probable",2015-09-22,0,0,3.41114195255461,4.28081825500451,1,1,167883,0,0,5.95652924953688e-06,5.95652924953688e-06
"9600","Liberia","MONTSERRADO"," Probable",2015-09-22,260,213,2.76786613190074,3.02498466365168,1852,1422,1381022,0.000188266370847097,0.000154233603809353,0.0013410358415724,0.00102967222824836
"9604","Liberia","NIMBA"," Probable",2015-09-22,19,7,3.85865767044542,3.90018293716754,171,90,570600,3.3298282509639e-05,1.22677882930249e-05,0.000299684542586751,0.000157728706624606
"9608","Liberia","RIVERGEE"," Probable",2015-09-22,1,1,2.82843931734801,2.87684576388985,9,5,82484,1.21235633577421e-05,1.21235633577421e-05,0.000109112070219679,6.06178167887105e-05
"9612","Liberia","RIVERCESS"," Probable",2015-09-22,0,0,3.74611606843231,3.74702673553266,11,8,88313,0,0,0.000124556973492011,9.05868898123719e-05
"9616","Liberia","SINOE"," Probable",2015-09-22,0,0,2.99569470918794,2.99769270790429,5,5,126452,0,0,3.95406952835859e-05,3.95406952835859e-05
"9620","Sierra Leone","BO"," Probable",2015-09-22,28,27,1.84983321682277,1.96269696808221,144,136,587350,4.76717459776964e-05,4.59691836213501e-05,0.000245168979313867,0.000231548480463097
"9624","Sierra Leone","BOMBALI"," Probable",2015-09-22,80,79,2.44635346861209,2.47198499173188,289,286,517326,0.00015464136733897,0.000152708350247233,0.000558641939512029,0.000552842888236818
"9628","Sierra Leone","BONTHE"," Probable",2015-09-22,0,0,0.405463224313788,0.482423986368966,1,1,176948,0,0,5.65137780590908e-06,5.65137780590908e-06
"9632","Sierra Leone","KAILAHUN"," Probable",2015-09-22,8,6,5.06961019952246,5.09023168846173,661,601,453736,1.76313979935469e-05,1.32235484951602e-05,0.00145679425921681,0.00132455877426521
"9636","Sierra Leone","KAMBIA"," Probable",2015-09-22,8,8,0.1239808744531,0.1239808744531,15,15,342607,2.33503693736555e-05,2.33503693736555e-05,4.37819425756041e-05,4.37819425756041e-05
"9640","Sierra Leone","KENEMA"," Probable",2015-09-22,10,10,3.22537081070847,3.7520974080624,449,446,630774,1.58535386683662e-05,1.58535386683662e-05,0.000711823886209641,0.000707067824609131
"9644","Sierra Leone","KOINADUGU"," Probable",2015-09-22,0,0,1.73342144656693,1.78523578008901,1,1,336648,0,0,2.97046172857109e-06,2.97046172857109e-06
"9648","Sierra Leone","KONO"," Probable",2015-09-22,6,6,2.1994882220526,2.27432167423132,33,32,424868,1.41220331961927e-05,1.41220331961927e-05,7.76711825790598e-05,7.53175103796944e-05
"9652","Sierra Leone","MOYAMBA"," Probable",2015-09-22,15,14,2.01458830295331,2.23183034884046,123,120,330507,4.53848178707259e-05,4.23591633460108e-05,0.000372155506539952,0.000363078542965807
"9656","Sierra Leone","PORTLOKO"," Probable",2015-09-22,110,105,1.89257834398814,2.0116191731929,407,361,574781,0.000191377237591361,0.000182678272246299,0.000708095779088035,0.000628065297913466
"9660","Sierra Leone","PUJEHUN"," Probable",2015-09-22,6,6,3.23153151661766,3.42289534101727,19,19,289315,2.07386412733526e-05,2.07386412733526e-05,6.56723640322831e-05,6.56723640322831e-05
"9664","Sierra Leone","TONKOLILI"," Probable",2015-09-22,31,27,5.43122077753551,5.49620831390467,98,62,439810,7.04849821513835e-05,6.13901457447534e-05,0.000222823491962438,0.000140969964302767
"9668","Sierra Leone","WESTERNAREARURAL"," Probable",2015-09-22,55,53,3.9468306702866,4.3549889720282,219,212,1199763,4.58423872048063e-05,4.41753913064497e-05,0.000182536050870047,0.000176701565225799
"9672","Sierra Leone","WESTERNAREAURBAN"," Probable",2015-09-22,49,44,4.94111629286382,4.97288848576431,249,237,979034,5.00493343438532e-05,4.4942259410807e-05,0.000254332331665703,0.000242075351826392
"9676","Guinea","BEYLA"," Probable",2015-09-29,0,0,1.27535837207564,1.4109823276818,2,2,325482,0,0,6.14473304207299e-06,6.14473304207299e-06
"9680","Guinea","BOFFA"," Probable",2015-09-29,0,0,1.44920026896946,1.47695000199302,27,19,211063,0,0,0.000127923890023358,9.00205152016223e-05
"9684","Guinea","BOKE"," Probable",2015-09-29,0,0,4.15543966158191,4.18692374351519,0,0,449405,0,0,0,0
"9688","Guinea","CONAKRY"," Probable",2015-09-29,17,16,0.277604701109402,0.292639339730851,199,186,1667864,1.01926775804262e-05,9.59310831098938e-06,0.00011931428461793,0.000111519884115252
"9692","Guinea","COYAH"," Probable",2015-09-29,2,2,0.277619806380874,0.307471672996078,13,13,264164,7.57105434502809e-06,7.57105434502809e-06,4.92118532426826e-05,4.92118532426826e-05
"9696","Guinea","DABOLA"," Probable",2015-09-29,0,0,1.39127369008368,1.39126137113634,5,2,182951,0,0,2.73297221660445e-05,1.09318888664178e-05
"9700","Guinea","DALABA"," Probable",2015-09-29,1,1,1.86558591596748,1.95156411343496,7,7,136320,7.33568075117371e-06,7.33568075117371e-06,5.1349765258216e-05,5.1349765258216e-05
